starters,mode,track,pool,date,length,ground,cond,ref,corde,Q1,P1,P2,P3,PMU1,OUV1,S/A1,BOX1,DELTA1,NAME1,PMU2,OUV2,S/A2,BOX2,DELTA2,NAME2,PMU3,OUV3,S/A3,BOX3,DELTA3,NAME3,PMU4,OUV4,S/A4,BOX4,DELTA4,NAME4,PMU5,OUV5,S/A5,BOX5,DELTA5,NAME5,PMU6,OUV6,S/A6,BOX6,DELTA6,NAME6,PMU7,OUV7,S/A7,BOX7,DELTA7,NAME7,PMU8,OUV8,S/A8,BOX8,DELTA8,NAME8,PMU9,OUV9,S/A9,BOX9,DELTA9,NAME9,PMU10,OUV10,S/A10,BOX10,DELTA10,NAME10,PMU11,OUV11,S/A11,BOX11,DELTA11,NAME11,PMU12,OUV12,S/A12,BOX12,DELTA12,NAME12,PMU13,OUV13,S/A13,BOX13,DELTA13,NAME13,PMU14,OUV14,S/A14,BOX14,DELTA14,NAME14,PMU15,OUV15,S/A15,BOX15,DELTA15,NAME15,PMU16,OUV16,S/A16,BOX16,DELTA16,NAME16,PMU17,OUV17,S/A17,BOX17,DELTA17,NAME17,PMU18,OUV18,S/A18,BOX18,DELTA18,NAME18,PMU19,OUV19,S/A19,BOX19,DELTA19,NAME19,PMU20,OUV20,S/A20,BOX20,DELTA20,NAME20,link 
18,Handicap de categorie divise,Compiègne,19.000EU,2009-03-02,1.600 m,grass,Terrain très souple,Ref: +32,left,7.60 EU,3.60 EU,2.00 EU,2.70 EU,13.0,11.0,H6,3,NaN,Caliçon-E2-836366,4.3,5.5,M7,2,1 1/2,Salut-Thomas-E1-792270,7.8,10.0,M6,13,cte enc.,Kfar-Saba-835560,19.0,23.0,H6,11,3/4,Vertem-840709,15.0,19.0,F6,15,1/2,Mishkina-827844,43.0,26.0,M5,8,cte enc.,Sprint-Car-843035,17.0,24.0,F4,10,cte enc.,Sea-Rhythm-874261,10.0,19.0,H9,14,1 1/2,Classified-735446,13.0,10.0,H9,16,tete,Armas-735537,18.0,16.0,M5,4,3/4,Punisher-E2-848787,23.0,26.0,F4,12,NaN,In-Tempo-881742,24.0,21.0,M9,5,NaN,Sakkaline-(IRE)-736431,30.0,23.0,F6,9,NaN,Lumière-de-Boitron-816628,59.0,38.0,F5,17,NaN,Gorl-d'Ouilly-E3-843283,72.0,65.0,F6,1,NaN,Silkénia-E3-837364,14.0,11.0,F5,7,NaN,Daisy-Like-(GB)-893761,49.0,36.0,H5,18,NaN,Irish-Heart-IRE-865824,24.0,132.0,H6,6,NaN,Théorique-E1-817193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-02/reunion-compiegne/resultats-rapports/prix-de-bethisy-699675
17,Handicap de categorie divise,Compiègne,17.000EU,2009-03-02,1.600 m,grass,Terrain très souple,Ref: +36.5,left,4.80 EU,1.60 EU,1.80 EU,6.10 EU,4.8,9.8,M5,14,NaN,Pivon-(IRE)-863426,4.3,5.5,F8,7,1 1/2,Vocatine-(IRE)-761459,30.0,19.0,H6,4,1 3/4,Tashan-817180,44.0,13.0,F7,11,enc.,Ma-Flèche-E2-788365,12.0,11.0,F6,6,2 1/2,Pasada-828137,14.0,20.0,F6,16,tete,Uj-Csilag-861403,22.0,22.0,F5,1,1/2,Una-Storia-870279,62.0,27.0,F4,3,3/4,Valse-des-Cœurs-E2-878934,12.0,8.8,H8,9,nez,Loup-Bird-769956,7.0,15.0,H6,15,cte tete,Golden-Irish-(IRE)-837272,30.0,27.0,M5,17,NaN,Querglas-Béré-E1-848054,19.0,21.0,H4,8,NaN,Koro-E2-919097,43.0,34.0,H8,10,NaN,Laccato-GER-E1-783093,75.0,47.0,H4,5,NaN,Crystal-Jones-E2-874776,41.0,21.0,H11,18,NaN,Summer-Shrill-USA-701311,39.0,28.0,H6,13,NaN,Barhill-815325,23.0,14.0,H11,2,NaN,Kisser-681668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-02/reunion-compiegne/resultats-rapports/prix-de-saintines-699678
12,Handicap de categorie,Cholet,14.000EU,2009-03-01,2.100 m,grass,Terrain bon souple,Ref: +29,right,19.60 EU,8.30 EU,6.30 EU,5.60 EU,20.0,19.0,H4,3,NaN,The-Snowman-908220,12.0,11.0,F5,4,cte enc.,Garmerita-876648,14.0,13.0,H5,13,1/2,Milmajor-885098,12.0,11.0,F4,5,3/4,La-Coruna-SWI-873860,5.5,5.5,H5,7,tete,Same-As-Gold-875388,4.5,5.0,F4,10,nez,Silky-Steps-IRE-929605,20.0,21.0,F4,2,enc.,Tiger-Cliff-E1-905502,24.0,24.0,F5,11,2,Anthologie-876647,28.0,28.0,H4,1,2,Vivalto-E1-884608,12.0,11.0,F7,6,2 1/2,Petite-Miss-823779,9.3,11.0,M4,12,NaN,Kercanic-926502,6.8,6.5,H4,8,NaN,Royal-Béré-906874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-01/reunion-cholet/resultats-rapports/prix-linamix-699480
14,Handicap divise,Nantes,20.000EU,2009-03-03,1.600 m,grass,Terrain bon souple,Ref: +26,left,10.00 EU,3.70 EU,10.00 EU,7.20 EU,10.0,5.8,H7,13,NaN,Veyron-(IRE)-789100,43.0,26.0,H8,12,4,Lost-Sun-787325,24.0,19.0,H4,14,1 1/2,Angelhid-885265,40.0,20.0,H6,5,1 1/2,Maratika-(IRE)-816652,14.0,19.0,H8,11,nez,Holstar-(IRE)-805998,9.3,9.3,H10,1,nez,Zodev-715463,41.0,20.0,H5,6,enc.,Big-Honor-IRE-853258,4.3,12.0,H9,4,3/4,Cyr-Cry-742155,7.5,8.5,F9,8,tete,Very-Very-Risky-772615,27.0,13.0,H4,2,cte tete,Moonson-900020,13.0,18.0,M7,9,NaN,Prokopios-GER-834919,4.8,5.0,F4,7,NaN,Rosarina-884611,29.0,19.0,F4,10,NaN,Torquesnara-874372,29.0,19.0,H8,3,NaN,King-Majesty-805808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-03/reunion-nantes/resultats-rapports/prix-de-la-foret-du-gavre-701070
15,Handicap divise,Nantes,16.000EU,2009-03-03,1.600 m,grass,Terrain bon souple,Ref: +36,left,12.20 EU,4.20 EU,10.50 EU,4.20 EU,12.0,10.0,F7,9,NaN,Green-Singer-832352,45.0,27.0,H5,13,2,Pumuki-849871,13.0,10.0,F5,15,1/2,Grey-Winner-843294,3.5,6.8,H9,1,2,King-Crimson-GER-811711,27.0,24.0,F5,6,1,Illoughane-851077,44.0,50.0,H9,12,cte enc.,Millennium-Mail-767625,18.0,27.0,H9,2,cte enc.,Atlantic-Royal-E1-771546,12.0,8.5,H6,4,1 1/2,Femtoseconde-821260,6.3,5.8,H6,7,1,Baby-Chief-860384,59.0,26.0,H8,10,6,Lacaumas-E1-782994,75.0,40.0,F5,14,NaN,Orient-Pearl-IRE-843072,78.0,47.0,F5,11,NaN,Tee-Tee-845876,9.8,8.3,H8,5,NaN,Néarque-766379,17.0,9.0,M9,3,NaN,Trogir-FR-744314,33.0,13.0,F6,8,NaN,Hapenny-Dip-GB-848289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-03/reunion-nantes/resultats-rapports/prix-de-proce-701071
14,Handicap,Fontainebleau,24.000EU,2009-03-04,1.200 m,grass,Terrain très souple,Ref: +23,left,12.80 EU,3.50 EU,1.80 EU,2.40 EU,13.0,9.5,F3,8,NaN,Eternal-Flash-GB-913000,3.0,3.3,M3,14,3/4,Bachelor-Licence-USA-913367,8.3,15.0,M3,13,2,Molesne-If-918286,28.0,14.0,F3,7,1,Sinologie-USA-924437,10.0,11.0,F3,9,cte enc.,Italica-911935,20.0,15.0,H3,6,1/2,Salut-Adrien-908914,51.0,21.0,M3,5,1 1/2,Zidino-915319,30.0,47.0,F3,12,2 1/2,Afariyas-914094,21.0,21.0,F3,3,2 1/2,La-Pinta-IRE-924376,29.0,16.0,M3,11,3/4,Valentinobello-903697,9.0,12.0,M3,1,NaN,Dukeside-IRE-909158,6.5,8.3,F3,4,NaN,Little-Texane-913026,35.0,17.0,F3,2,NaN,Mauzarina-Bay-916139,111.0,88.0,M3,10,NaN,Quick-Hedge-903333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-04/reunion-fontainebleau/resultats-rapports/prix-de-meaux-701077
17,Handicap de categorie divise,Fontainebleau,19.000EU,2009-03-04,2.000 m,grass,Terrain très souple,Ref: +33,left,5.00 EU,1.80 EU,2.10 EU,5.60 EU,5.0,8.5,F5,7,NaN,Elhofa-876507,5.0,5.8,H10,4,1 1/2,Welcome-Boy-775515,28.0,23.0,F4,18,8,Shatoune-E1-909177,37.0,30.0,H10,13,2 1/2,Patent-Pending-726149,11.0,13.0,H6,6,1 1/2,Caprier-815364,22.0,16.0,F5,3,4,Lionata-876043,8.3,9.5,H5,15,1 1/2,Foundouk-(IRE)-862552,8.0,7.0,H8,9,6,Babouche-771135,53.0,25.0,F4,10,cte enc.,Queen-of-Sun-E2-881959,54.0,32.0,H6,12,2 1/2,Heartlove-de-Plés-E2-833321,26.0,23.0,F5,1,NaN,Stay-Another-Day-IRE-E1-894224,25.0,32.0,H6,14,NaN,Courthouse-Steps-USA-826175,18.0,11.0,H7,8,NaN,A-la-Nôtre-(GB)-787271,43.0,22.0,F6,11,NaN,Queen-of-Stars-817027,11.0,22.0,M4,17,NaN,Alpenadler-GER-916999,32.0,19.0,H6,16,NaN,Le-Préfet-840703,114.0,58.0,F4,2,NaN,Deva-du-Rheu-915336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-04/reunion-fontainebleau/resultats-rapports/prix-de-montgermont-701079
17,Handicap de categorie divise,Fontainebleau,17.000EU,2009-03-04,2.000 m,grass,Terrain très souple,Ref: +36.5,left,13.70 EU,3.80 EU,3.10 EU,1.90 EU,14.0,11.0,M6,12,NaN,Cournot-824915,10.0,8.0,H7,2,2,Mount-Kenya-(IRE)-788465,4.0,5.8,H10,10,2 1/2,Lester-Quercus-724540,46.0,18.0,H5,1,2 1/2,Quick-Jem-(GB)-857419,7.5,9.0,F7,14,2,Ka-Nordik-829291,37.0,23.0,F5,7,1,Touch-of-Rheinberg-GER-853903,51.0,32.0,M5,15,1,Fezuzo-(IRE)-884747,14.0,11.0,H7,6,3/4,Divin-du-Rheu-804605,33.0,15.0,F4,13,2 1/2,Loustone-906986,11.0,15.0,H6,18,6,Premier-Violon-(IRE)-827048,66.0,57.0,F4,8,NaN,Little-Cove-898457,8.8,8.0,F6,17,NaN,Lizzy's-Girl-849041,20.0,34.0,M4,4,NaN,Alejandro-Farnesio-(IRE)-896494,10.0,15.0,M6,16,NaN,Mister-Flash-816789,44.0,78.0,F7,5,NaN,Palm-Girl-829706,20.0,16.0,F5,9,NaN,Lucky-Number-863110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-04/reunion-fontainebleau/resultats-rapports/prix-de-veneux-les-sablons-701081
17,Handicap divise,Deauville,50.000EU,2009-03-05,1.900 m,sand,Bon terrain,Ref: +20.5,right,2.50 EU,1.40 EU,3.70 EU,4.30 EU,2.5,2.3,M4,13,NaN,Dance-Dance-(IRE)-910218,16.0,17.0,H4,10,2,Burdlaz-IRE-874471,18.0,15.0,F4,18,enc.,Dubaï-Queen-(IRE)-E2-906881,42.0,39.0,M4,6,nez,Macondo-879725,8.3,10.0,H4,9,cte tete,Chelsea-Hotel-874743,20.0,20.0,H4,14,cte tete,Gibor-897485,8.0,8.8,M4,2,1 1/2,Amazing-Adventure-USA-912695,51.0,49.0,F4,11,tete,Tekoa-(GER)-912527,18.0,20.0,M4,12,cte enc.,Freemix-873680,29.0,24.0,F4,5,tete,Shalamara-E2-874285,36.0,36.0,M4,16,NaN,Wifi-(GER)-E1-873760,31.0,38.0,M4,8,NaN,Bright-Luck-873738,40.0,36.0,M4,3,NaN,Alhaurin-USA-E1-905561,49.0,41.0,F4,4,NaN,Saugère-874251,19.0,23.0,M4,7,NaN,Tuaoi-USA-874388,76.0,65.0,M4,17,NaN,Montnamix-873974,24.0,20.0,M4,15,NaN,Fantasy-King-E2-873652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-05/reunion-deauville/resultats-rapports/prix-du-pays-de-bray-701088
18,Handicap divise,Deauville,24.000EU,2009-03-05,1.900 m,sand,Bon terrain,Ref: +28,right,4.40 EU,2.10 EU,3.50 EU,3.10 EU,4.4,9.0,M4,3,NaN,Mister-Moonlight-873966,15.0,13.0,M4,6,1/2,Jet-Huit-895395,11.0,14.0,H4,2,1,Long-John-Silver-909608,32.0,21.0,M4,14,1 1/2,Belus-(GB)-911693,23.0,20.0,M4,18,tete,Cruz-Del-Sur-874775,13.0,11.0,F4,17,tete,Royaline-IRE-892031,8.8,11.0,H4,11,1/2,Angel-of-Rain-905557,28.0,18.0,F4,15,cte enc.,Family-Story-895384,16.0,19.0,F4,10,enc.,Notia-(IRE)-874004,56.0,27.0,H4,5,d.-h.,Spidello-887195,25.0,32.0,M4,1,NaN,Marquis-Yi-USA-895138,11.0,11.0,M4,4,NaN,Cornely-Street-901241,18.0,11.0,F4,12,NaN,Sospelle-(GB)-890787,32.0,24.0,F4,7,NaN,Country-Davis-USA-892009,28.0,23.0,F4,16,NaN,Landine-878933,35.0,20.0,F4,13,NaN,Sematha-898460,12.0,9.5,H4,8,NaN,L'Albatros-873856,81.0,55.0,M4,9,NaN,Paradisiac-(GB)-874035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-05/reunion-deauville/resultats-rapports/prix-du-pays-de-caux-701094
17,Handicap de categorie divise,Fontainebleau,14.000EU,2009-03-04,2.000 m,grass,Terrain très souple,Ref: +38.5,left,29.10 EU,15.00 EU,4.40 EU,4.00 EU,66.0,25.0,H5,11,NaN,Dhauvaneli-E2-843542,14.0,17.0,H8,12,enc.,Icknield-GB-778839,13.0,14.0,F7,15,2 1/2,Sushi-836580,31.0,19.0,H8,17,1 1/2,Lothaire-762316,9.5,13.0,M7,4,3/4,Money-Box-810837,77.0,32.0,M8,8,(enc.),Nidoking-762486,7.8,11.0,H5,6,1 1/2,Lamire-857413,4.0,6.5,F6,10,1 1/2,Sissy-So-Lucky-GER-840170,9.0,9.5,F9,18,4,Grazela-E1-751931,14.0,7.8,F5,2,tete,Kandalasa-874631,52.0,22.0,F5,7,NaN,Victoria-Dream-844964,48.0,37.0,H4,16,NaN,Boroa-Le-Neslois-909629,47.0,15.0,F6,3,NaN,Royal-Moonlight-GER-E1-861401,7.0,14.0,H7,13,NaN,Lampo-E-Baldin-833790,52.0,28.0,F4,14,NaN,Starita-E2-900180,149.0,129.0,F8,5,NaN,Penthesilée-792524,138.0,90.0,H5,9,NaN,Mister-Bertrand-864847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-04/reunion-fontainebleau/resultats-rapports/prix-de-nadon-703208
18,Handicap divise,Deauville,48.000EU,2009-03-06,1.900 m,sand,Bon terrain,Ref: +21,right,6.90 EU,2.90 EU,5.20 EU,5.40 EU,6.9,7.5,H6,15,NaN,Aragog-847501,17.0,16.0,M5,18,1/2,L'Impressioniste-843357,19.0,17.0,H6,13,3/4,Zitenly-840708,13.0,12.0,M5,1,tete,Blue-Rockies-(GB)-843403,26.0,25.0,H5,12,tete,Sunny-Rock-858245,23.0,23.0,H7,8,tete,Kingvati-811373,28.0,23.0,H5,11,cte enc.,Salsa-de-la-Tour-875820,22.0,22.0,M5,9,1,Don-Pélayo-854948,40.0,41.0,H8,10,1/2,Madani-790668,12.0,13.0,H6,6,tete,Lucky-Limbo-GER-883692,35.0,28.0,F6,14,NaN,Kibaar-USA-833323,8.0,8.8,H5,3,NaN,Kenchop-844912,15.0,22.0,H5,5,NaN,Kipling-888995,14.0,12.0,M7,2,NaN,De-Zéphyr-827928,10.0,12.0,H5,16,NaN,Zimri-864046,8.5,8.0,M5,4,NaN,Finikas-(GB)-855840,36.0,37.0,M6,17,NaN,Kakofonic-(GB)-815609,47.0,36.0,H6,7,NaN,Cuban-816577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-06/reunion-deauville/resultats-rapports/prix-du-mont-saint-jean-701095
17,Handicap divise,Deauville,16.000EU,2009-03-06,1.900 m,sand,Bon terrain,Ref: +32.5,right,15.80 EU,3.60 EU,5.10 EU,6.60 EU,16.0,12.0,F5,13,NaN,Folie-des-Aigles-843584,15.0,12.0,H7,9,3,Le-Martinez-788321,23.0,20.0,M6,14,tete,Blue-Desert-815343,9.8,24.0,H6,16,enc.,Karsch-USA-815618,72.0,33.0,H6,4,cte enc.,Abwaab-GB-905433,18.0,25.0,H6,17,1,Bartholdi-(IRE)-815327,36.0,23.0,H6,5,cte tete,Bold-Pride-824429,21.0,21.0,F7,15,1/2,Poisson-Scorpion-788754,5.8,7.5,H6,11,cte enc.,Master-of-Art-837350,9.0,8.5,F5,10,1 1/2,Divorce-Me-854960,21.0,27.0,H6,18,NaN,King-Like-816683,3.5,4.8,H6,3,NaN,Pirate-Béré-838153,15.0,13.0,H5,8,NaN,Comte-Ryal-854881,51.0,14.0,F6,6,NaN,Chantarella-858647,41.0,20.0,F6,2,NaN,To-Green-GER-835526,43.0,22.0,H8,1,NaN,Il-Trovatore-780140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-06/reunion-deauville/resultats-rapports/prix-la-geliniere-703360
17,Handicap divise,Deauville,23.000EU,2009-03-06,1.900 m,sand,Bon terrain,Ref: +28,right,17.60 EU,4.30 EU,3.40 EU,1.80 EU,18.0,26.0,H7,2,NaN,Blow-the-Lot-USA-810962,13.0,13.0,H10,10,3/4,Désert-Plus-IRE-740506,3.5,5.5,M7,16,1 1/2,Montmarin-818500,30.0,16.0,F5,8,cte tete,Sans-Chichi-889284,18.0,23.0,M7,9,1/2,Pacha-de-Retz-800646,12.0,8.8,H7,4,1/2,Nid-d'Abeilles-(IRE)-E1-806172,15.0,9.5,H9,6,cte enc.,Full-on-Magic-USA-763411,32.0,18.0,F5,18,enc.,Dyhim-Boréale-861273,74.0,31.0,H5,17,2,Lac-Majeur-850292,25.0,22.0,H6,14,enc.,Korneï-IRE-848078,7.5,8.5,H7,11,NaN,Almaguer-GB-804607,8.0,20.0,M5,15,NaN,Malespi-(GER)-843209,30.0,24.0,M7,12,NaN,Slap-Shoot-802614,64.0,29.0,H7,1,NaN,Steed-788953,15.0,12.0,H6,13,NaN,Maggiore-GER-827042,35.0,23.0,M7,5,NaN,Un-Nonantais-789025,74.0,38.0,H5,7,NaN,Blue-Knight-E1-843401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-06/reunion-deauville/resultats-rapports/prix-du-mont-saint-leger-701102
15,Handicap divise,Saint-Cloud,48.000EU,2009-03-07,1.600 m,grass,Terrain collant,Ref: +20.5,left,7.40 EU,3.10 EU,9.60 EU,5.90 EU,7.4,9.0,M5,8,NaN,Thalamon-865781,41.0,41.0,F5,6,1,Lucky-Millionaire-(IRE)-858882,22.0,17.0,H6,2,cte tete,Je-Trace-E2-815591,11.0,15.0,M6,10,enc.,Royal-Pennekamp-833756,28.0,30.0,F5,12,3/4,Kiss-Senora-864868,20.0,18.0,H5,4,1/2,Djaroun-E2-878463,11.0,10.0,M5,15,cte enc.,Slickly-Royal-843018,15.0,16.0,M5,1,1/2,Quick-Béré-843135,12.0,8.5,H5,3,1 1/2,Psy-Chic-E1-843117,4.5,4.3,H9,16,1,Mikos-E1-749461,22.0,22.0,H8,14,NaN,Satchmo-Bay-768230,23.0,21.0,M8,11,NaN,Tigron-USA-769117,6.0,7.5,M6,5,NaN,Crossbill-GB-877385,43.0,35.0,H6,13,NaN,Balor-815194,21.0,20.0,F5,7,NaN,Bérénice-Pancrisia-852626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-07/reunion-saint-cloud/resultats-rapports/prix-teddy-701118
14,Handicap divise,Saint-Cloud,25.000EU,2009-03-07,2.100 m,grass,Terrain collant,Ref: +22.5,left,3.60 EU,1.80 EU,5.10 EU,2.70 EU,3.6,4.8,M3,14,NaN,Rockawango-903354,25.0,21.0,M3,2,3/4,Gigolo-BEL-921014,9.5,13.0,F3,6,1,Amazonas-929016,32.0,18.0,F3,4,3/4,Volsora-E1-921020,10.0,22.0,M3,1,3/4,Le-Xenakis-917555,38.0,34.0,M3,9,1 1/2,Farhan-926561,8.5,8.8,F3,12,tete,Monava-920441,5.8,8.0,F3,5,1,Patagonian-Dream-USA-920900,21.0,9.0,H3,3,1 1/2,Royal-Mix-926539,49.0,31.0,H3,7,tete,Gold-Exchange-918911,17.0,10.0,F3,10,NaN,Douce-Bainai-E1-908901,12.0,14.0,H3,11,NaN,Frantz-de-Galais-929546,8.8,9.0,M3,13,NaN,Rumge-919755,54.0,29.0,M3,8,NaN,Zaisan-917773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-07/reunion-saint-cloud/resultats-rapports/prix-des-pyrenees-701123
13,Handicap divise,Saint-Cloud,21.000EU,2009-03-07,2.100 m,grass,Terrain collant,Ref: +29,left,55.40 EU,10.80 EU,4.20 EU,2.90 EU,55.0,33.0,M3,8,NaN,Pick-Well-923674,11.0,12.0,M3,13,cte enc.,Marcellin-927286,6.5,9.5,M3,1,1/2,The-Quarterback-918287,3.0,3.0,H3,6,nez,Sabelotodo-915260,6.3,18.0,F3,3,1 1/2,Damozane-(IRE)-931608,50.0,24.0,M3,2,3/4,Dream-Like-Turtle-IRE-E1-916520,53.0,25.0,M3,5,nez,Siffle-Vent-E1-903412,10.0,16.0,M3,4,3/4,Red-Storm-926095,26.0,17.0,M3,7,2,Arhawak-E1-902869,9.0,6.0,F3,9,1/2,Tangeante-E1-917569,35.0,20.0,M3,11,NaN,All-Night-Blues-IRE-913111,17.0,14.0,F3,10,NaN,Luciole-921048,25.0,14.0,F3,12,NaN,Pretty-Country-903304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-07/reunion-saint-cloud/resultats-rapports/prix-de-l-atlantique-701127
16,Handicap divise,Saint-Cloud,23.000EU,2009-03-07,1.600 m,grass,Terrain collant,Ref: +27.5,left,11.60 EU,4.20 EU,4.20 EU,2.80 EU,12.0,22.0,H6,2,NaN,Rendelsham-826446,14.0,13.0,F5,4,4,Royal-Tiara-UAE-881609,7.8,13.0,H6,6,3,Kendoroc-836556,5.8,5.5,M7,8,enc.,Salut-Thomas-E1-792270,46.0,36.0,M6,5,1/2,Sourire-d'Orient-829230,12.0,12.0,F6,11,1,Al-Tottara-848095,15.0,14.0,H6,3,enc.,Alhamark-(IRE)-815117,19.0,10.0,F8,1,enc.,Vocatine-(IRE)-E1-761459,29.0,39.0,H5,13,cte tete,Eskandarani-879113,27.0,15.0,H6,15,2 1/2,San-Luis-830296,18.0,15.0,M5,14,NaN,Mixedup-(GB)-868400,8.5,12.0,H6,7,NaN,Salsalava-817082,7.3,6.8,H6,10,NaN,Maemali-840504,25.0,25.0,M6,12,NaN,Menalos-828133,26.0,24.0,H5,16,NaN,Sing-Silence-GB-897183,49.0,32.0,F6,9,NaN,Kriska-837360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-07/reunion-saint-cloud/resultats-rapports/prix-du-haras-de-fitz-james-701128
12,Handicap,Toulouse,17.000EU,2009-03-07,1.400 m,grass,Terrain souple,Ref: +26,right,17.40 EU,4.00 EU,2.10 EU,2.80 EU,17.0,21.0,H4,4,NaN,Indian-Beau-873802,4.5,4.0,H4,11,1/2,French-Rocket-873681,8.3,15.0,H4,2,tete,Prince-de-Néva-874067,6.5,10.0,M4,1,1 1/2,Sideside-SPA-887178,13.0,8.0,M4,7,1/2,Le-Grillon-889931,8.0,11.0,M4,3,1 1/2,Mary-Island-883485,13.0,7.3,F4,9,nez,Nul-ne-Saura-893110,22.0,20.0,F4,10,4,Gamla-878227,30.0,46.0,M4,13,3,Indian-Sly-904266,4.0,5.0,F4,5,1/2,Shepton-Mallet-897970,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2009-03-07/reunion-toulouse/resultats-rapports/prix-de-pau-701134
