starters,mode,track,pool,date,length,ground,cond,ref,corde,Q1,P1,P2,P3,PMU1,OUV1,S/A1,BOX1,DELTA1,NAME1,PMU2,OUV2,S/A2,BOX2,DELTA2,NAME2,PMU3,OUV3,S/A3,BOX3,DELTA3,NAME3,PMU4,OUV4,S/A4,BOX4,DELTA4,NAME4,PMU5,OUV5,S/A5,BOX5,DELTA5,NAME5,PMU6,OUV6,S/A6,BOX6,DELTA6,NAME6,PMU7,OUV7,S/A7,BOX7,DELTA7,NAME7,PMU8,OUV8,S/A8,BOX8,DELTA8,NAME8,PMU9,OUV9,S/A9,BOX9,DELTA9,NAME9,PMU10,OUV10,S/A10,BOX10,DELTA10,NAME10,PMU11,OUV11,S/A11,BOX11,DELTA11,NAME11,PMU12,OUV12,S/A12,BOX12,DELTA12,NAME12,PMU13,OUV13,S/A13,BOX13,DELTA13,NAME13,PMU14,OUV14,S/A14,BOX14,DELTA14,NAME14,PMU15,OUV15,S/A15,BOX15,DELTA15,NAME15,PMU16,OUV16,S/A16,BOX16,DELTA16,NAME16,PMU17,OUV17,S/A17,BOX17,DELTA17,NAME17,PMU18,OUV18,S/A18,BOX18,DELTA18,NAME18,PMU19,OUV19,S/A19,BOX19,DELTA19,NAME19,PMU20,OUV20,S/A20,BOX20,DELTA20,NAME20,link 
13,Handicap,Fontainebleau,30.000EU,2017-03-09,1.200 m,grass,Terrain très souple,Ref: +20.5,left,8.60 EU,2.90 EU,2.20 EU,2.80 EU,8.6,8.0,F3,12,NaN,Vagabonde-(IRE)-1214966,6.3,7.8,M3,1,3/4,Ultimate-Fight-1228727,11.0,13.0,M3,6,1 1/4,Black-Dream-IRE-1240683,23.0,16.0,F3,11,1 1/4,Upendi-1227409,5.3,4.8,M3,9,1 1/2,Mister-Art-IRE-1225603,5.3,6.5,H3,5,2,Ucel-IRE-1234867,34.0,59.0,H3,2,nez,Glicourt-1215428,35.0,18.0,H3,13,2,Backontheroadagain-IRE-1226602,37.0,21.0,F3,10,1 1/2,La-Passione-1249228,26.0,26.0,F3,8,2 1/2,Rajeline-1215208,10.0,11.0,M3,4,1 1/2,Dawn-Promise-1221916,13.0,11.0,F3,7,2,Masina-City-1215530,10.0,10.0,F3,3,7,Berouyine-1222536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-09/reunion-fontainebleau/resultats-rapports/prix-du-haras-de-montgermont-1015341
17,Handicap divise,Fontainebleau,20.000EU,2017-03-09,1.200 m,grass,Terrain très souple,Ref: +33,left,9.50 EU,3.30 EU,8.40 EU,2.50 EU,9.5,11.0,M7,5,NaN,Royal-Aspiration-IRE-1065515,32.0,21.0,H9,10,1 1/2,Sun-Sea-Bird-992088,5.3,8.0,H5,2,1,Falcon-1203667,10.0,12.0,F5,4,cte tete,Dame-des-Lys-1135800,19.0,13.0,M4,7,1 1/2,Ténorio-1200138,8.0,10.0,H5,16,1,Majik-Charly-1146360,6.0,5.5,H8,18,1,Passior-E2-1038469,24.0,29.0,H9,12,cte enc.,Roayh-USA-982994,55.0,45.0,F5,14,3 1/2,Zalkaya-1162442,7.5,8.3,H4,11,cte enc.,Bromley-Cross-IRE-E1-1235658,23.0,22.0,F4,3,2,Kenshaba-1173104,36.0,15.0,H10,13,1 1/2,Montalban-FR-E2-974793,28.0,21.0,H4,9,enc.,Sterling-Lines-GB-E1-1202372,72.0,41.0,F5,6,cte enc.,Novecento-1174347,14.0,14.0,H4,8,nez,Ribot-Dream-(IRE)-1173675,55.0,24.0,F4,1,1 1/2,Divona-1174026,79.0,82.0,H4,15,10,Clinomane-1177769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-09/reunion-fontainebleau/resultats-rapports/prix-du-loiret-1015342
17,Handicap divise,Chantilly,52.000EU,2017-03-10,1.900 m,sand,NaN,Ref: +21,right,10.80 EU,3.90 EU,4.10 EU,6.50 EU,10.0,10.0,M4,12,NaN,Kenfay-1173088,12.0,13.0,H4,9,2 1/2,Komodo-1173128,22.0,23.0,H4,11,cte enc.,Happy-Cause-USA-1172845,16.0,17.0,M4,13,enc.,Isacc-1172663,32.0,27.0,H4,14,1/2,Fils-Prodigue-1180797,6.5,6.3,M4,10,tete,Diabolo-James-(ITY)-1190700,11.0,11.0,M4,15,3/4,Aztec-Dreams-(GB)-1172317,19.0,17.0,M4,17,tete,Peut-Etre-Ici-IRE-1224367,65.0,50.0,F4,16,cte enc.,Rochenka-1173687,47.0,34.0,F4,5,3/4,Lady-Gift-IRE-1195316,6.3,7.3,M4,1,tete,Orfeas-1203781,46.0,34.0,H4,3,3/4,Prince-Donegal-1193126,9.3,8.5,F4,2,enc.,Hawwa-1172851,18.0,22.0,M4,8,1/2,Ducale-Di-Maremma-ITY-1216782,48.0,39.0,M4,4,enc.,Penjack-1196789,7.5,9.8,M4,7,2,Ipanemo-1209507,23.0,18.0,F4,6,tete,Daligala-1172246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-10/reunion-chantilly/resultats-rapports/prix-du-centre-d-entrainement-1015348
9,Handicap,Chantilly,30.000EU,2017-03-10,1.900 m,sand,NaN,Ref: +23,right,17.70 EU,3.80 EU,2.80 EU,1.60 EU,22.0,12.0,H3,5,NaN,Ninian-des-Aigles-1228614,9.3,13.0,H3,9,enc.,Dusk-Falls-IRE-1231196,2.8,2.0,F3,2,enc.,Chicissime-1247173,11.0,15.0,M3,7,cte tete,Monsieur-Bandido-1245138,10.0,14.0,H3,1,1/2,Chasselay-1214721,7.8,8.5,F3,6,1,Princess-of-Snow-(IRE)-1228880,4.5,6.0,M3,3,tete,First-Wood-1224583,19.0,13.0,F3,8,1 3/4,Queen's-of-Marshal-1247384,12.0,14.0,M3,4,tete,Mog-Edwards-1215436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-10/reunion-chantilly/resultats-rapports/prix-de-l-etang-chapon-1015345
17,Handicap divise,Chantilly,26.000EU,2017-03-10,1.900 m,sand,NaN,Ref: +27,right,3.40 EU,1.80 EU,2.90 EU,3.70 EU,3.3,4.0,H4,11,NaN,Flag-Fen-GB-1196786,11.0,15.0,M4,5,2,Salerno-1173676,14.0,15.0,H4,4,1 1/2,Meandro-1240252,14.0,10.0,H4,16,cte enc.,Avec-Laura-(GB)-1204258,19.0,18.0,M4,17,1,King's-Pack-1198580,34.0,21.0,H4,3,1/2,Koskoroba-1199437,12.0,18.0,H4,14,tete,New-Amsterdam-FR-1201655,19.0,16.0,F4,6,cte tete,Medha-1224034,35.0,24.0,F4,9,3/4,Opallia-1205503,10.0,11.0,F4,13,tete,Dalstar-1209658,24.0,17.0,H4,8,1 1/4,Je-Te-Vois-1172678,29.0,33.0,M4,10,enc.,Sky-Bolt-1174071,19.0,25.0,H4,2,1/2,Manly-(GB)-1173277,24.0,18.0,F4,15,enc.,Kospelle-1204270,32.0,29.0,F4,7,1 1/4,African-Vennture-1217525,49.0,32.0,H4,1,8,Tour-GB-1205214,11.0,8.3,F4,12,3 1/2,Kazie-1173076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-10/reunion-chantilly/resultats-rapports/prix-des-pistes-1015346
18,Handicap divise,Saint-Cloud,52.000EU,2017-03-11,2.400 m,grass,Terrain très lourd,Ref: +22,left,10.60 EU,4.80 EU,2.10 EU,7.40 EU,15.0,12.0,H7,1,NaN,Montesquieu-E1-1093502,4.3,5.0,H5,14,2,Max-la-Fripouille-1145819,35.0,41.0,H5,12,2 1/2,Zillino-1152806,18.0,16.0,H6,2,3/4,Très-Solid-1116522,18.0,16.0,F5,8,cte tete,Tottebourg-1175495,24.0,20.0,M8,6,1 3/4,My-Sweet-Lord-1034573,18.0,18.0,M6,11,cte enc.,Teodash-(IRE)-1108998,22.0,23.0,H8,7,1,Bunook-GB-1044940,11.0,14.0,H6,5,cte enc.,Kalahari-Soldier-GER-1097727,8.0,8.0,H8,15,2,Storm-River-1031907,10.0,10.0,M8,10,2,Sisyphe-1022423,67.0,52.0,F5,9,3/4,Capital-Flight-1141059,29.0,21.0,F7,13,1 1/2,Mumgala-E1-1088825,12.0,11.0,H9,3,enc.,Beyond-Limits-1014393,32.0,26.0,H5,4,5,Tommy's-Boy-1177180,24.0,23.0,F8,17,7,Earletta-1071970,14.0,18.0,H6,16,15,Allegro-Forte-1134250,57.0,44.0,H6,18,12,Portalay-1129194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-11/reunion-saint-cloud/resultats-rapports/prix-du-pays-basque-1015372
15,Handicap divise,Compiègne,52.000EU,2017-03-13,2.400 m,grass,Terrain collant,Ref: +22,left,6.70 EU,3.20 EU,5.90 EU,6.60 EU,6.7,9.3,F4,15,NaN,Holiday-Winner-1225813,17.0,19.0,H4,13,2,Pandemonium-1233196,27.0,25.0,M4,16,1/2,Ambre-Doux-1192344,10.0,9.8,H4,2,1 3/4,Salut-Lionel-1206551,7.5,7.5,H4,12,2 1/2,Vincento-(GB)-1190305,9.5,9.0,H4,9,1 1/4,Ronchois-(GB)-1218064,21.0,16.0,F4,4,nez,Blink-1223874,5.3,5.5,H4,11,enc.,Rayodor-1173634,36.0,31.0,F4,10,tete,Rodyana-1219725,15.0,15.0,H4,1,3/4,Multideal-GB-1195713,24.0,23.0,H4,3,1 1/4,Postman-1214378,40.0,33.0,H4,8,cte enc.,Nicola-And-Bart-1219742,44.0,34.0,M4,5,1/2,Kipferl-USA-1198996,28.0,24.0,F4,14,7,Vasy-Sakhee-1173851,15.0,12.0,M4,6,3/4,Saint-Sacre-1187268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-13/reunion-compiegne/resultats-rapports/prix-de-picardie-1015419
18,Handicap divise,Saint-Cloud,26.000EU,2017-03-11,2.400 m,grass,Terrain très lourd,Ref: +30.5,left,12.90 EU,4.10 EU,3.70 EU,2.90 EU,12.0,9.0,F6,4,NaN,Ma-Philosophie-1134684,10.0,19.0,H9,1,nez,Serienschock-GER-997159,9.5,14.0,H5,3,1/2,Bleu-Astral-1140610,23.0,18.0,H5,5,4,Atilla-1139830,10.0,9.3,H5,13,nez,Poster-1139533,23.0,17.0,F6,14,1/2,Enfin-Seuls-1097563,15.0,18.0,H8,12,1/2,Got-Tiger-1054019,24.0,27.0,F5,16,nez,Bubbly-1133112,7.0,6.5,H9,6,enc.,Zillion-Dollar-Cup-1013735,25.0,21.0,H6,11,3/4,Cœur-Dolois-(IRE)-1096988,7.0,9.3,H8,17,tete,Glamour-Star-GER-1029441,14.0,13.0,H8,9,tete,Skating-The-Park-1033681,42.0,46.0,H6,18,cte enc.,Downhill-Only-(GB)-1110508,13.0,12.0,F6,7,1 1/4,Monika-Jem-1096170,51.0,33.0,F8,2,tete,Sandra-Mia-1014818,47.0,36.0,H5,10,2,Sulysse-1197918,87.0,47.0,H5,15,1 1/4,Konig-Chouchen-1191152,15.0,13.0,H6,8,7,Spiritueux-(IRE)-1099099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-11/reunion-saint-cloud/resultats-rapports/prix-de-la-bigorre-1015370
13,Handicap divise,Compiègne,26.000EU,2017-03-13,2.400 m,grass,Terrain collant,Ref: +29,left,17.00 EU,3.50 EU,1.50 EU,2.00 EU,15.0,10.0,M4,1,NaN,Djo-Dralliv-1217543,3.3,3.5,H4,7,3,Nostalbowl-1169507,8.0,10.0,H4,4,cte enc.,Bardarbunga-1202079,39.0,21.0,F4,5,cte enc.,Diane-Béré-1225041,5.8,8.3,M4,8,1/2,Santa-Rock-1219744,10.0,9.3,F4,11,tete,Zip-Code-1193290,13.0,14.0,F4,13,3,Talismana-(IRE)-1222106,14.0,17.0,H4,3,cte tete,Sir-Allonne-1180803,9.0,11.0,F4,10,6,Enki-Girl-1219668,28.0,18.0,F4,2,1/2,Lorietta-E1-1180711,44.0,25.0,F4,12,3/4,Texada-GB-1200146,36.0,28.0,H4,9,2 1/2,Rouge-A-Sang-1217583,17.0,13.0,H4,6,12,Jim-Dandy-GB-E1-1246296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-13/reunion-compiegne/resultats-rapports/prix-de-la-federation-du-nord-1015416
11,Handicap divise,Toulouse,18.000EU,2017-03-13,2.000 m,grass,Terrain bon souple,Ref: +26,right,4.40 EU,1.50 EU,1.30 EU,1.80 EU,4.8,6.3,H7,3,NaN,Mixer-Swing-1079010,3.3,4.3,H7,6,2,Mystérieux-1063777,7.3,10.0,H6,1,1,Boldiko-1095601,11.0,16.0,H4,2,1,Vémix-1173852,8.8,6.0,H9,11,3 1/2,Ty-Bolide-E1-1045025,16.0,15.0,F6,9,4 1/2,Becquascenthe-1151121,34.0,32.0,F4,8,tete,Roiville-1173696,37.0,24.0,F5,12,3 1/2,Tritalys-E1-1135844,5.3,7.3,H8,4,1/4,The-Ninas-1014205,78.0,51.0,F5,10,2,Aidos-GB-1159576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-13/reunion-toulouse/resultats-rapports/prix-du-centre-d-entrainement-1015425
10,Handicap divise,Toulouse,14.000EU,2017-03-13,2.000 m,grass,Terrain bon souple,Ref: +35.5,right,44.50 EU,7.70 EU,2.30 EU,1.70 EU,44.0,27.0,H5,2,NaN,Mekong-River-1159792,7.0,5.0,M9,5,tete,Arizona-Run-968054,4.5,4.5,H6,9,enc.,Tricheur-1097411,10.0,16.0,F6,6,1/2,Miss-Rafaël-1134258,25.0,24.0,H5,10,nez,And-Baroke-IRE-1157441,4.5,6.0,H5,4,4 1/2,Munawwar-(GB)-1159568,12.0,8.5,H10,8,1,David's-Boy-957800,8.3,6.3,H6,3,enc.,One-Deal-1115947,9.0,9.3,M7,7,3,American-Deal-1060605,8.5,12.0,M4,11,5 1/2,Stormy-Dance-1199328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-13/reunion-toulouse/resultats-rapports/prix-de-pau-1015424
17,Handicap divise,Chantilly,52.000EU,2017-03-14,1.500 m,sand,NaN,Ref: +19,right,4.10 EU,2.00 EU,6.20 EU,8.90 EU,4.1,4.0,M5,10,NaN,Lucky-Team-1156944,24.0,23.0,H7,17,1/2,Indian-Walk-1071257,40.0,34.0,H6,14,nez,Crépusculedesdieux-1134717,18.0,17.0,H6,8,enc.,Skaters-Waltz-IRE-1099157,9.0,8.8,H6,11,1 1/4,Diamant-de-Vati-1128370,11.0,11.0,H5,2,1/2,Dylaban-(IRE)-1156167,15.0,16.0,H5,5,enc.,Aprilios-1142098,13.0,11.0,H8,13,enc.,Xotic-1014804,14.0,14.0,H6,4,1,Two-Shades-of-Grey-IRE-1169724,14.0,21.0,H8,7,enc.,Ménardais-1059482,15.0,14.0,H8,6,1 1/4,Louvain-1051930,10.0,11.0,F6,15,1/2,Super-City-1108351,25.0,22.0,H6,9,3/4,Jonh-Jonh-1110417,22.0,27.0,H5,16,3/4,Furious-des-Aigles-1161313,43.0,34.0,M5,3,cte enc.,Le-Député-1146231,44.0,34.0,M6,1,1 1/2,Yume-1096657,22.0,24.0,H5,12,5,Good-Smash-1144121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-14/reunion-chantilly/resultats-rapports/prix-jocker-1015434
13,Handicap,Chantilly,30.000EU,2017-03-14,1.600 m,sand,NaN,Ref: +20.5,right,4.60 EU,1.70 EU,1.70 EU,1.50 EU,5.5,5.3,H3,2,NaN,Argentic-E1-1214457,5.0,5.5,M3,13,enc.,Roc-Angel-1231978,4.5,7.0,M3,1,cte enc.,Mybee-Davis-(IRE)-1242193,15.0,16.0,M3,4,1,Dibazari-1231134,11.0,13.0,M3,5,1/2,Streets-of-Rio-1215049,31.0,22.0,M3,3,enc.,Oriental-JPN-E1-1215344,13.0,14.0,F3,6,nez,Arpani-FR-1234386,20.0,22.0,H3,8,enc.,Esperitum-1227411,12.0,9.8,M3,10,1 1/4,Bosnormand-1214588,17.0,10.0,F3,11,1 1/4,Etoile-Béré-1214769,22.0,13.0,H3,14,1 1/4,Espoir-Béré-1214801,12.0,10.0,F3,12,tete,Vixenta-1214950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-14/reunion-chantilly/resultats-rapports/prix-molton-1015435
16,Handicap divise,Chantilly,26.000EU,2017-03-14,1.500 m,sand,NaN,Ref: +26,right,32.70 EU,8.90 EU,2.20 EU,7.50 EU,40.0,30.0,F5,13,NaN,Kick-Down-IRE-1147287,6.0,6.8,F5,4,2,Armorica-(IRE)-1176780,23.0,15.0,H6,9,1/2,Incorruptible-IRE-1097686,15.0,18.0,H6,3,1,Vamosalaplaya-1097241,25.0,18.0,F5,14,1,Florines-IRE-1178323,4.5,5.8,M7,6,cte enc.,Ship-Rock-IRE-1105585,14.0,15.0,H7,7,3/4,Jack-Muscolo-USA-1088074,14.0,13.0,F6,1,cte enc.,Sardegna-1185370,22.0,22.0,F7,10,tete,Shamar-Love-IRE-1097523,33.0,22.0,H7,11,cte enc.,As-d'Artois-1075234,11.0,10.0,H8,5,nez,Tostaky-Blue-1022446,35.0,26.0,H7,16,3/4,Spirit-of-Teofilo-1101210,24.0,37.0,H5,8,cte enc.,Pinot-Grigio-1159062,11.0,8.5,H5,12,tete,Prince-du-Goyen-1149008,7.5,8.5,F5,17,1,Shanawest-1149366,60.0,38.0,H6,2,1,Il-Pittore-1122072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-14/reunion-chantilly/resultats-rapports/prix-janus-1015433
14,Handicap de categorie divise,Amiens,15.000EU,2017-03-15,1.650 m,grass,Terrain très souple,Ref: +35,right,6.50 EU,2.30 EU,2.50 EU,1.90 EU,6.7,8.0,F5,7,NaN,Xedra-(GB)-1152607,8.3,6.5,F5,11,cte enc.,My-Bella-1171916,4.5,5.3,M7,1,2,Green-Medi-1054916,6.3,10.0,H9,9,enc.,Blue-Master-983164,9.8,11.0,H8,4,cte enc.,Soulside-IRE-1032421,28.0,17.0,H4,10,enc.,Gocrazyprince-1223199,18.0,19.0,F4,8,5,Lotrextremdumilieu-1204086,12.0,26.0,H8,14,enc.,Flers-GER-1050924,18.0,10.0,H8,12,1 1/4,Chez-Laurent-IRE-1028634,79.0,35.0,F4,2,1,Fancify-GB-1218243,12.0,14.0,F6,5,2 1/2,Onirique-(IRE)-1098920,30.0,19.0,H10,13,7,Silky-Wind-964078,22.0,18.0,H4,3,7,Halstorm-FR-1232963,26.0,11.0,F4,6,nez,Sapatone-1224027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-15/reunion-amiens/resultats-rapports/prix-du-faubourg-de-hem-1015450
13,Handicap de categorie divise,Amiens,13.000EU,2017-03-15,1.650 m,grass,Terrain très souple,Ref: +41,right,6.00 EU,2.40 EU,5.30 EU,4.00 EU,6.4,6.8,H7,5,NaN,Murillo-1074188,18.0,10.0,H7,3,enc.,Manuheer-1071206,12.0,12.0,M7,7,tete,Star-Prince-(HOL)-1063387,5.0,5.8,F5,4,3/4,Why-Whipping-1152967,9.3,9.5,H9,10,1,Dubai-Creek-1011305,47.0,26.0,H6,1,1 1/2,Adam's-Peak-(IRE)-1096658,25.0,26.0,H5,11,1 1/4,Should-I-Dream-1159874,15.0,16.0,H8,9,1 3/4,Pont-A-Marcq-FR-1040717,4.0,6.0,H11,6,1 3/4,Super-Kenny-(IRE)-944025,18.0,19.0,H6,13,2,Born-Chief-1144683,37.0,21.0,F6,12,4,Zhayrem-1115191,17.0,11.0,F12,14,5,Sagamana-906995,13.0,11.0,H11,8,tete,Smoking-Allowed-928301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-15/reunion-amiens/resultats-rapports/prix-de-coisy-1015446
14,Handicap de categorie,Amiens,15.000EU,2017-03-15,2.900 m,grass,Terrain très souple,Ref: +34.5 +35,right,9.20 EU,3.20 EU,3.00 EU,5.60 EU,9.0,11.0,H5,10,NaN,Max-Attack-1137675,7.5,10.0,H5,11,4,Wave-Power-1152504,23.0,16.0,F4,7,2 1/2,Carmen-Lady-(GB)-1188525,29.0,28.0,F5,1,enc.,Thea-Sonata-(IRE)-1177767,8.0,8.3,H6,4,3/4,Games-Day-1128357,73.0,32.0,F4,2,2,Scottish-Sun-1186113,3.3,3.3,H6,6,1 1/4,Latin-Charm-IRE-1118094,7.5,17.0,F4,12,enc.,Delia-Dici-1204144,12.0,8.8,H6,14,15,Service-Gagnant-1135546,16.0,14.0,H7,5,5,Diamond-Falcon-1080247,20.0,13.0,H7,3,2,Vardaris-(IRE)-1094539,21.0,23.0,H5,9,1/2,Sziget-1208152,43.0,18.0,H8,13,2 1/2,Conte-Colorate-1016568,52.0,22.0,F5,8,loin,Malilipote-1139559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-15/reunion-amiens/resultats-rapports/prix-de-renancourt-1015449
14,Handicap de categorie,Amiens,15.000EU,2017-03-15,2.200 m,grass,Terrain collant,Ref: +35,right,4.90 EU,2.30 EU,2.50 EU,4.80 EU,6.6,17.0,H6,6,NaN,Belarisso-1118350,6.0,4.0,H7,11,2 1/2,Becquarius-1065039,16.0,12.0,F6,10,1,Eba-Chope-1094075,4.8,7.0,H6,8,3/4,Outback-Racer-1098935,13.0,11.0,F4,3,3,Santorina-1194253,50.0,45.0,H9,4,3/4,Naaseh-GB-996704,4.3,4.8,M5,12,8,Le-Bambou-1146230,36.0,24.0,H8,2,5,Stormy-Star-FR-1027337,21.0,21.0,H6,9,1,Wonder-Top-1162745,38.0,25.0,F5,14,enc.,Belle-du-Jour-1134868,25.0,23.0,F6,5,3,Charlie's-Dream-1096944,64.0,20.0,F4,1,1 1/4,Timocita-1226149,15.0,14.0,H5,7,20,Tanzaniti-1152165,24.0,27.0,H5,13,1 1/2,Diamond-Red-1141943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-15/reunion-amiens/resultats-rapports/prix-de-berck-sur-mer-1015445
17,Handicap divise,Chantilly,52.000EU,2017-03-16,1.500 m,sand,NaN,Ref: +20,right,9.80 EU,3.00 EU,2.40 EU,2.80 EU,9.8,11.0,H4,9,NaN,Miracle-des-Aigles-1173307,5.8,5.5,M4,10,1 3/4,Millfield-1195733,7.5,9.0,H4,12,1 1/2,Eternal-Army-1172467,48.0,53.0,H4,14,tete,Donuts-Reyor-1174028,11.0,15.0,H4,17,3/4,Royal-Vati-1224042,37.0,29.0,H4,5,3/4,Handchop-1172842,22.0,23.0,M4,8,enc.,Enjoy-The-Silence-1182382,14.0,11.0,M4,16,3/4,Normandy-Kitten-USA-1206290,22.0,19.0,F4,6,3/4,Achillea-1177992,16.0,19.0,M4,3,cte enc.,Diwan-Senora-1205506,51.0,36.0,M4,15,1,Nice-To-See-You-1193292,20.0,19.0,H4,11,cte tete,Highland-Dragon-GB-1230307,10.0,8.3,H4,13,nez,Giloulou-1185380,73.0,47.0,F4,4,cte tete,Majura-1203641,17.0,17.0,H4,1,enc.,Louisdargent-1173202,50.0,38.0,F4,7,1,Mylènajonh-1173369,6.3,6.8,M4,2,2,Relaxed-Boy-1225264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2017-03-16/reunion-chantilly/resultats-rapports/prix-otto-1015466
