starters,mode,track,pool,date,length,ground,cond,ref,corde,Q1,P1,P2,P3,PMU1,OUV1,S/A1,BOX1,DELTA1,NAME1,PMU2,OUV2,S/A2,BOX2,DELTA2,NAME2,PMU3,OUV3,S/A3,BOX3,DELTA3,NAME3,PMU4,OUV4,S/A4,BOX4,DELTA4,NAME4,PMU5,OUV5,S/A5,BOX5,DELTA5,NAME5,PMU6,OUV6,S/A6,BOX6,DELTA6,NAME6,PMU7,OUV7,S/A7,BOX7,DELTA7,NAME7,PMU8,OUV8,S/A8,BOX8,DELTA8,NAME8,PMU9,OUV9,S/A9,BOX9,DELTA9,NAME9,PMU10,OUV10,S/A10,BOX10,DELTA10,NAME10,PMU11,OUV11,S/A11,BOX11,DELTA11,NAME11,PMU12,OUV12,S/A12,BOX12,DELTA12,NAME12,PMU13,OUV13,S/A13,BOX13,DELTA13,NAME13,PMU14,OUV14,S/A14,BOX14,DELTA14,NAME14,PMU15,OUV15,S/A15,BOX15,DELTA15,NAME15,PMU16,OUV16,S/A16,BOX16,DELTA16,NAME16,PMU17,OUV17,S/A17,BOX17,DELTA17,NAME17,PMU18,OUV18,S/A18,BOX18,DELTA18,NAME18,PMU19,OUV19,S/A19,BOX19,DELTA19,NAME19,PMU20,OUV20,S/A20,BOX20,DELTA20,NAME20,link 
14,Handicap divise,Cagnes-sur-Mer,18.000EU,2011-02-09,1.600 m,sand,Bon terrain,Ref: +29,left,17.20 EU,4.50 EU,5.20 EU,1.80 EU,17.0,11.0,H4,2,NaN,Swiss-Star-946367,19.0,10.0,H4,7,cte tete,King-des-Aigles-948876,3.5,7.5,M4,11,1/2,Voussoir-IRE-942488,4.5,6.8,H4,5,1,Guy-de-Normandie-952931,17.0,11.0,F4,12,2,Miss-Kamikaze-E1-945782,11.0,12.0,M4,10,2,Three-Points-GER-979190,18.0,12.0,H4,6,1,Passambleu-947064,20.0,12.0,M4,8,1/2,Valugny-971999,9.0,11.0,F4,9,1,Ghisonaccia-939191,45.0,19.0,F4,13,1,Chamouille-938854,15.0,13.0,M4,1,NaN,Constant-Lover-IRE-947712,35.0,22.0,F4,14,NaN,Nabella-GB-976089,46.0,14.0,F4,3,NaN,Bikini-Sport-944658,18.0,19.0,F4,4,NaN,Fée-Salsa-E1-966266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-09/reunion-cagnes-sur-mer/resultats-rapports/prix-de-la-maurienne-764271
15,Handicap divise,Cagnes-sur-Mer,22.000EU,2011-02-09,1.600 m,sand,Bon terrain,Ref: +23,left,12.20 EU,4.40 EU,3.00 EU,4.50 EU,12.0,14.0,M4,14,NaN,Celebrity-Choice-(IRE)-955689,8.3,6.5,H4,11,enc.,Grand-Lucius-968408,14.0,12.0,F4,9,3/4,Botany-USA-983163,29.0,17.0,M4,12,enc.,Alkmaar-(GB)-956634,5.3,11.0,M4,6,cte tete,Timolin-GER-978125,15.0,9.8,F4,8,enc.,Any-Given-Sunday-GER-963336,35.0,14.0,F4,13,1,Que-Je-T'Aime-(GB)-949160,5.3,5.3,F4,3,enc.,Insouciance-E1-944943,27.0,22.0,M4,15,1/2,Télésio-(IRE)-982050,29.0,16.0,F4,5,1,Printemps-d'Alsace-E1-942437,7.8,23.0,M4,2,NaN,Eragons-Dream-IRE-979798,23.0,21.0,F4,7,NaN,Formalité-948546,14.0,16.0,F4,1,NaN,Séléna-951255,20.0,14.0,H4,4,NaN,Tropico-952730,48.0,34.0,H4,10,NaN,Only-For-Joy-IRE-952636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-09/reunion-cagnes-sur-mer/resultats-rapports/prix-de-la-tarentaise-764268
13,Handicap,Marseille-Borely,14.000EU,2011-02-10,1.550 m,grass,Terrain très souple,Ref: +30,left,16.60 EU,4.10 EU,2.40 EU,2.60 EU,17.0,15.0,F5,3,NaN,Liandra-GER-926508,7.0,10.0,H8,5,enc.,Shahdawar-817111,7.3,6.8,H6,10,tete,Treize-Heureux-874376,14.0,13.0,F5,2,2,Ladouce-914976,30.0,19.0,H5,7,1 1/2,Salut-Adrien-908914,20.0,13.0,H5,6,2,All-Night-Blues-IRE-913111,6.3,7.5,F5,4,tete,Magic-Roundabout-924996,50.0,24.0,H5,9,10,Valentinobello-E1-903697,6.0,7.5,F6,8,3/4,May-Line-940609,38.0,16.0,M7,13,2,Fastychop-848390,7.0,9.0,H7,11,NaN,Kipling-888995,8.8,8.5,F5,1,NaN,Etty's-Diary-(IRE)-930466,24.0,18.0,M4,12,NaN,Aaro-(IRE)-E1-945811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-10/reunion-marseille-borely/resultats-rapports/prix-d-aubagne-764274
16,Handicap,Marseille-Borely,14.000EU,2011-02-10,2.000 m,grass,Terrain très souple,Ref: +31 +31,left,18.30 EU,5.40 EU,5.00 EU,9.60 EU,18.0,22.0,F5,2,NaN,Vellane-(GB)-937448,14.0,12.0,F6,9,4,Notia-(IRE)-874004,31.0,15.0,H7,14,2,Comte-Ryal-E1-854881,20.0,15.0,M5,5,cte enc.,Clarisi-919514,4.3,6.5,H7,1,3/4,Blue-Knight-843401,6.0,20.0,F5,11,1,Fancy-Diamond-GER-923004,5.0,7.0,M5,12,tete,Rockawango-903354,9.0,7.0,H9,13,2,Global-Hero-GER-810429,55.0,24.0,H5,16,2 1/2,Iron-Name-(GB)-903018,98.0,31.0,F4,6,2,Sea-Country-939489,19.0,14.0,H5,7,NaN,Tanaos-E1-903479,28.0,15.0,F4,3,NaN,Russian-River-939736,34.0,23.0,F5,4,NaN,Carousel-Lady-938541,20.0,26.0,H5,10,NaN,Lanturlu-903073,24.0,13.0,M8,8,NaN,Irish-Kelt-IRE-834107,55.0,17.0,H10,15,NaN,Juan-Baptista-E1-762205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-10/reunion-marseille-borely/resultats-rapports/prix-du-luberon-764275
15,Handicap,Marseille-Borely,14.000EU,2011-02-10,2.600 m,grass,Terrain très souple,Ref: +32 +33.5,left,33.70 EU,8.50 EU,3.30 EU,2.70 EU,34.0,33.0,H6,13,NaN,Monet's-Gold-(GB)-912990,8.8,6.5,M7,15,1,Don-Pélayo-854948,7.5,11.0,F6,10,1,Passion-Profonde-909686,22.0,30.0,F5,11,2,Lovely-Eternity-903136,52.0,41.0,M6,7,3/4,Mirleft-873955,9.3,7.0,F5,2,2,My-Sacha-936667,23.0,20.0,F5,3,nez,Behrara-936347,29.0,19.0,H8,12,1/2,Schomir-817098,8.5,19.0,M4,6,cte enc.,Deep-Ocean-(GB)-944534,11.0,14.0,F5,9,6,Queen-at-Last-917779,7.5,14.0,F5,14,NaN,Space-Tune-935089,12.0,8.5,F7,5,NaN,Got-Aba-865784,38.0,13.0,H7,8,NaN,Quo-Vadis-River-884049,21.0,19.0,H5,1,NaN,Decorum-USA-945391,6.8,6.5,M7,4,NaN,Val-d'Ham-846509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-10/reunion-marseille-borely/resultats-rapports/prix-de-digne-764277
14,Handicap divise,Toulouse,17.000EU,2011-02-10,1.200 m,grass,Terrain souple,Ref: +25.5,right,86.00 EU,17.20 EU,3.20 EU,2.30 EU,86.0,74.0,H5,14,NaN,Molesne-If-918286,8.8,16.0,M5,2,2,Thousand-Miles-IRE-943240,7.3,12.0,H6,1,1/2,Indian-Beau-873802,30.0,24.0,M7,5,enc.,Sea-of-Grass-(IRE)-848387,9.5,13.0,F5,4,enc.,Dianeva-911676,10.0,5.5,H8,10,1 1/2,Garnica-836052,9.8,23.0,F6,9,1 1/2,Bacarrita-899680,17.0,14.0,F5,13,1,Zenside-IRE-920915,60.0,33.0,H7,11,enc.,Montpazier-843256,5.0,4.3,F4,3,3/4,Salamanque-946349,13.0,11.0,F6,7,NaN,La-Rogerais-890793,17.0,14.0,H5,6,NaN,Prorisks-914713,10.0,7.8,H6,12,NaN,Rey-Davis-IRE-883856,16.0,21.0,H7,8,NaN,Gran-Yago-IRE-852422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-10/reunion-toulouse/resultats-rapports/prix-de-vigoulet-764283
13,Handicap divise,Toulouse,13.000EU,2011-02-10,1.200 m,grass,Terrain souple,Ref: +33.5,right,30.00 EU,7.40 EU,3.10 EU,2.00 EU,30.0,32.0,H5,13,NaN,Speeder-d'Escar-933447,8.8,5.8,F6,14,3/4,La-Biriquina-USA-888746,5.8,8.3,H6,3,3/4,Blue-Gate-(IRE)-907877,5.5,8.0,H6,10,1/2,Warmside-USA-889604,4.8,7.8,H7,1,1/2,Dawaraki-E1-864542,20.0,22.0,M5,6,enc.,Flamsteed-IRE-951378,12.0,7.5,H7,5,1/2,Gino-Vanilli-E1-852981,13.0,10.0,H8,4,1 1/2,Sindjil-Mountain-(GB)-817123,18.0,8.0,F5,8,4,La-Terrible-(IRE)-903066,15.0,46.0,M5,2,1/2,Izar-Aldea-E1-929732,20.0,10.0,M6,12,NaN,Texan-Dream-(IRE)-902624,46.0,67.0,H4,9,NaN,Kaho-Na-Pyar-Hai-945129,17.0,48.0,F7,7,NaN,On-The-Dot-(IRE)-858058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-10/reunion-toulouse/resultats-rapports/prix-des-veterans-764284
12,Handicap,Pau,18.000EU,2011-02-11,2.400 m,sand,Bon terrain,Ref: +26,right,4.00 EU,1.60 EU,2.90 EU,2.80 EU,4.0,4.8,M4,4,NaN,Bonne-Chance-974204,7.0,4.0,H4,11,enc.,Ardetone-992513,8.0,8.5,H4,8,3/4,Haya-Kasi-987021,21.0,17.0,M4,9,3/4,Chef-Kazakh-939189,7.0,7.5,F4,12,2 1/2,Jolie-Laide-(IRE)-943851,10.0,14.0,M4,1,1 1/2,Eusebio-Ps-SPA-955448,29.0,26.0,H4,3,4,Sansibar-IRE-969577,53.0,25.0,F4,10,10,Tchipa-993259,53.0,53.0,M4,13,tete,Refuse-IRE-956161,12.0,12.0,H4,5,3,Commando-Cat-959894,5.8,10.0,H4,6,NaN,Slick-Knight-(GB)-963399,26.0,24.0,H4,2,NaN,Della-Robbia-951697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-11/reunion-pau/resultats-rapports/prix-de-la-societe-des-courses-de-dax-764400
18,Handicap de categorie divise,Cagnes-sur-Mer,18.000EU,2011-02-12,2.150 m,grass,Terrain souple,Ref: +32,left,5.70 EU,2.40 EU,7.10 EU,3.50 EU,5.7,8.5,H6,9,NaN,New-Boyfriend-IRE-914314,25.0,22.0,H5,4,1,Excess-Cashflow-925867,9.3,19.0,H6,2,tete,Be-My-Risk-873572,26.0,19.0,H5,3,cte enc.,Soumayar-935166,9.5,8.8,F6,6,cte enc.,Royale-Again-874202,12.0,16.0,F5,10,(1),Généreuse-Gold-912085,9.3,7.0,H9,12,3/4,Buttes-Chaumont-819995,39.0,25.0,H10,11,cte tete,Learco-E1-797627,22.0,19.0,M5,17,3/4,Seehecht-GER-947436,52.0,32.0,M7,8,1,Palosanto-857860,7.8,10.0,F5,15,NaN,Cherma-USA-923669,34.0,17.0,H6,14,NaN,Simple-Mind-GER-E1-893668,10.0,14.0,H5,16,NaN,Hrysos-Pringipas-GR-949724,18.0,18.0,F5,5,NaN,Blessing-Belle-IRE-960444,38.0,27.0,H5,13,NaN,Enlil-903178,78.0,37.0,F5,1,NaN,Praha-(IRE)-903303,53.0,21.0,F6,18,NaN,Kats-Royale-928217,17.0,14.0,H8,7,NaN,Théorique-817193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-12/reunion-cagnes-sur-mer/resultats-rapports/prix-maurice-prod-homme-764970
16,Handicap de categorie,Cagnes-sur-Mer,18.000EU,2011-02-12,2.150 m,grass,Terrain souple,Ref: +31,left,9.60 EU,4.70 EU,2.50 EU,1.50 EU,21.0,21.0,M4,6,NaN,Blue-San-E1-959566,7.5,7.0,H4,1,tete,Green-Heaven-972703,3.5,4.5,H4,5,enc.,Champion's-Way-GER-E2-976063,17.0,15.0,M4,11,1,El-Miesquo-E1-944339,11.0,10.0,H4,2,nez,Bubble-Zack-955159,22.0,24.0,M4,9,1/2,Kéralino-FR-972468,30.0,22.0,F4,3,cte enc.,Space-Ranger-945813,7.0,9.5,H4,16,nez,Valnoir-953514,26.0,25.0,H4,10,enc.,Globetrotter-E2-986600,12.0,15.0,H4,12,1 1/2,Flamenko-(GB)-959473,18.0,12.0,F4,15,NaN,Lassina-GER-933699,20.0,20.0,F4,4,NaN,Freedom-Light-941174,53.0,48.0,F4,7,NaN,Serpettas-Ode-959746,36.0,22.0,F4,13,NaN,Very-Best-948240,20.0,11.0,M4,14,NaN,Duel-au-Pistolet-979195,103.0,40.0,F4,8,NaN,Jacobita-961204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-12/reunion-cagnes-sur-mer/resultats-rapports/prix-serge-gorli-764978
18,Handicap de categorie divise,Cagnes-sur-Mer,16.000EU,2011-02-12,2.150 m,grass,Terrain souple,Ref: +36.5,left,8.00 EU,2.70 EU,6.20 EU,3.60 EU,8.0,9.0,H5,13,NaN,Wishlad-951391,24.0,10.0,F8,2,3/4,Béleniène-E3-826209,8.8,14.0,H6,11,cte enc.,Negramaro-IRE-E2-898176,22.0,18.0,H5,9,enc.,Sird'ouilly-E1-928305,13.0,16.0,M8,10,3/4,Cabari-GB-826170,14.0,11.0,F5,5,1,Balalaïkaan-945029,95.0,45.0,H5,15,nez,Sweet-de-l'Elfe-E1-903468,38.0,28.0,H6,16,nez,The-Godfather-E2-887205,82.0,53.0,M8,3,enc.,Mister-Flash-816789,3.5,5.0,H8,6,2,Delano-GER-837294,9.8,19.0,M7,4,NaN,Sprint-Car-843035,19.0,20.0,F5,14,NaN,Miss-Paris-913484,14.0,11.0,H10,17,NaN,Pauillac-(GER)-E3-762536,20.0,15.0,H6,8,NaN,Prince-Gris-874068,65.0,29.0,H8,18,NaN,Swang-Song-USA-817167,14.0,15.0,H5,12,NaN,Bipe-The-Dust-E1-924217,94.0,34.0,F7,7,NaN,The-Wonder-Land-947837,116.0,32.0,H7,1,NaN,Beau-Printemps-863930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-12/reunion-cagnes-sur-mer/resultats-rapports/prix-dominique-vincent-764971
17,Handicap,Cagnes-sur-Mer,18.000EU,2011-02-12,3.200 m,grass,Terrain souple,Ref: +26 +28.5,left,11.20 EU,3.30 EU,3.30 EU,11.10 EU,11.0,8.0,H7,2,NaN,Poinçon-de-France-(IRE)-843098,10.0,8.3,H5,9,1/2,Amuse-Gueule-GER-926744,40.0,33.0,F5,6,1 1/2,Speranza-940046,14.0,8.8,H7,15,1/2,Fair-Attitude-IRE-860587,50.0,23.0,H8,12,1,Jolinoor-827827,22.0,24.0,F4,14,1,Bravissima-959886,50.0,25.0,H8,16,1,Grand-Bandit-815539,10.0,11.0,H6,7,enc.,Zimbabwe-GER-890799,12.0,14.0,F8,8,1,Beauty-Mix-844862,6.5,8.0,F5,4,1,Marmoom-Flower-IRE-953404,11.0,9.5,H5,10,NaN,Barbancourt-934615,23.0,29.0,H9,17,NaN,Mymya-798587,11.0,16.0,F7,3,NaN,Miss-Tonic-862000,26.0,22.0,M6,11,NaN,Dingdong-898187,5.3,12.0,F7,1,NaN,Chant-de-Guerre-USA-902796,72.0,47.0,F6,13,NaN,Miss-Naline-E1-873961,115.0,49.0,F7,5,NaN,Apollomia-E1-868372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-12/reunion-cagnes-sur-mer/resultats-rapports/prix-patrick-alain-sauvat-764977
13,Handicap divise,Cagnes-sur-Mer,22.000EU,2011-02-13,1.300 m,sand,Bon terrain,Ref: +21,left,18.10 EU,5.00 EU,3.70 EU,2.50 EU,18.0,10.0,H9,6,NaN,Derison-USA-822044,12.0,10.0,M5,8,1/2,Royally-GB-903369,3.5,5.5,H4,5,1/2,Wise-Boy-GER-934724,21.0,14.0,F5,7,enc.,Docteur-Buzz-913472,8.0,5.5,H5,9,nez,Agnès-Champ-902814,10.0,10.0,M8,10,1,Zizany-IRE-844436,17.0,15.0,H5,3,cte tete,Caraziyan-940634,37.0,21.0,H7,12,3,San-Al-Hajar-842980,15.0,14.0,F5,1,2 1/2,Maggi-Fong-(GB)-911039,4.0,6.8,M5,11,1 1/2,Sanaudou-922093,39.0,18.0,M5,14,NaN,Wangokaye-910352,16.0,15.0,M5,4,NaN,Dream-Land-943884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-13/reunion-cagnes-sur-mer/resultats-rapports/prix-paul-antoine-pulvenis-de-seligny-764505
12,Handicap divise,Cagnes-sur-Mer,18.000EU,2011-02-13,1.300 m,sand,Bon terrain,Ref: +29,left,9.20 EU,2.90 EU,3.00 EU,5.70 EU,9.2,12.0,M5,3,NaN,French-Wisdom-918670,8.8,12.0,H8,13,1/2,Green-Pride-GB-823745,24.0,13.0,H4,7,2,Signal-947210,7.8,8.0,F6,10,cte enc.,La-Biriquina-USA-E1-888746,8.5,10.0,M7,6,1,Tatsuya-854619,5.0,9.0,F6,12,1/2,Douceur-Nocturne-884612,8.0,6.0,H8,11,1,Papi-Fernand-836056,7.3,10.0,H7,4,2 1/2,Giant-Génération-GER-863563,13.0,13.0,M4,9,2 1/2,Constant-Lover-IRE-947712,11.0,13.0,H8,1,2,Romain-des-Vignes-817066,26.0,16.0,F6,8,NaN,La-Rogerais-E1-890793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-13/reunion-cagnes-sur-mer/resultats-rapports/prix-de-casablanca-764506
12,Handicap divise,Cagnes-sur-Mer,15.000EU,2011-02-13,1.300 m,sand,Bon terrain,Ref: +35,left,5.40 EU,1.90 EU,1.80 EU,5.20 EU,5.4,12.0,M8,6,NaN,On-The-Side-GB-848930,3.5,7.0,H5,13,3,Vlatypas-932021,21.0,19.0,H6,9,enc.,Winner-Spirit-906194,16.0,15.0,F4,3,nez,Ilikoé-987455,8.3,8.3,F8,11,nez,Trombine-(IRE)-823433,17.0,19.0,F7,8,2 1/2,Fairy-Dress-USA-849262,22.0,11.0,H6,10,3/4,Al-Kaoun-909169,13.0,14.0,F6,1,3/4,Umiko-874398,7.8,8.5,M4,2,enc.,Zen-JPN-963368,18.0,10.0,M9,4,2,Salut-Thomas-E1-792270,14.0,14.0,H9,5,NaN,Choparlas-E1-805821,21.0,24.0,M4,7,NaN,Shanaco-946395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-13/reunion-cagnes-sur-mer/resultats-rapports/prix-de-tunis-kassar-said-764507
16,Handicap,Angers,20.000EU,2011-02-15,2.300 m,grass,Terrain souple,Ref: +26,right,15.30 EU,4.20 EU,6.00 EU,2.20 EU,15.0,15.0,H4,10,NaN,Crystifou-981534,20.0,23.0,M4,3,8,Eledikris-949161,5.5,7.5,H4,14,nez,Je-Suis-Là-955950,14.0,13.0,F4,16,3,Queen-of-Silence-950816,5.8,8.3,F4,4,nez,Tidara-Angel-IRE-982348,19.0,16.0,F4,9,1,Steely-Dancer-971945,9.0,10.0,M4,6,1/2,Prince-Elidane-IRE-946378,15.0,14.0,H4,7,2,Phoénix-du-Verger-977992,19.0,10.0,M4,1,2 1/2,Corps-A-Cœur-976413,23.0,15.0,F4,8,1,Fashion-School-GB-970901,10.0,12.0,F4,13,NaN,Nude-962369,13.0,11.0,F4,5,NaN,Alicudi-USA-961741,16.0,16.0,F4,2,NaN,Mamie-Zane-955679,35.0,24.0,F4,11,NaN,Snow-Spirit-(GB)-956500,36.0,25.0,F4,15,NaN,Queen's-Road-(GER)-981548,65.0,24.0,F4,12,NaN,Richona-971447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-15/reunion-angers/resultats-rapports/prix-rabelais-764923
15,Handicap,Cagnes-sur-Mer,20.000EU,2011-02-16,1.300 m,sand,Terrain collant,Ref: +22,left,11.60 EU,4.20 EU,11.60 EU,3.50 EU,12.0,7.8,F3,12,NaN,Linden-Lodge-988670,46.0,21.0,M3,3,1,Wayward-Star-996108,9.5,11.0,F3,9,cte tete,Colunga-IRE-994091,133.0,30.0,M3,15,1,Cafe-Latte-974599,93.0,43.0,M3,14,1/2,Karqana-976043,11.0,18.0,H3,5,enc.,Pepito-Grillo-(GB)-982101,8.8,10.0,H3,2,nez,Afrikanos-974469,8.0,11.0,M3,11,1,Skipping-Stones-IRE-978827,13.0,14.0,F3,1,2,Villerville-IRE-968953,8.0,11.0,F3,4,1/2,Bawinanga-USA-982116,14.0,11.0,F3,10,NaN,Belle-Aumone-968079,10.0,10.0,F3,7,NaN,Nova-Luz-GB-968831,5.3,7.0,F3,8,NaN,Nova-Holly-IRE-977280,36.0,16.0,M3,6,NaN,Germanico-IRE-994428,44.0,15.0,M3,13,NaN,Voix-des-Aigles-976433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-16/reunion-cagnes-sur-mer/resultats-rapports/prix-de-cogolin-764935
13,Handicap divise,Cagnes-sur-Mer,24.000EU,2011-02-16,2.400 m,sand,Terrain collant,Ref: +27,left,6.20 EU,2.50 EU,2.20 EU,1.70 EU,11.0,6.5,M4,2,NaN,Bel-Hervé-E1-962366,7.8,8.8,H4,3,cte enc.,Hello-My-Dear-951796,3.8,7.3,M4,5,cte tete,Higher-Ground-939461,5.5,7.3,F4,4,1,Pirourette-GB-975892,13.0,9.3,F4,11,3/4,Lady-Anouchka-(IRE)-E1-975467,24.0,20.0,H4,10,1,Robstar-962364,25.0,14.0,H4,13,1 1/2,Plutarque-955922,14.0,10.0,H4,8,1,Linares-GB-973443,25.0,26.0,H4,1,7,Nombre-d'Or-(IRE)-964080,14.0,12.0,H4,6,loin,Just-Fifty-944666,48.0,22.0,H4,12,NaN,Premier-Concerto-E2-961216,43.0,22.0,F4,9,NaN,Licky-Star-979861,8.5,11.0,M4,7,NaN,Markzor-(IRE)-E2-961755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-02-16/reunion-cagnes-sur-mer/resultats-rapports/prix-de-saint-cloud-764939
