starters,mode,track,pool,date,length,ground,cond,ref,corde,Q1,P1,P2,P3,PMU1,OUV1,S/A1,BOX1,DELTA1,NAME1,PMU2,OUV2,S/A2,BOX2,DELTA2,NAME2,PMU3,OUV3,S/A3,BOX3,DELTA3,NAME3,PMU4,OUV4,S/A4,BOX4,DELTA4,NAME4,PMU5,OUV5,S/A5,BOX5,DELTA5,NAME5,PMU6,OUV6,S/A6,BOX6,DELTA6,NAME6,PMU7,OUV7,S/A7,BOX7,DELTA7,NAME7,PMU8,OUV8,S/A8,BOX8,DELTA8,NAME8,PMU9,OUV9,S/A9,BOX9,DELTA9,NAME9,PMU10,OUV10,S/A10,BOX10,DELTA10,NAME10,PMU11,OUV11,S/A11,BOX11,DELTA11,NAME11,PMU12,OUV12,S/A12,BOX12,DELTA12,NAME12,PMU13,OUV13,S/A13,BOX13,DELTA13,NAME13,PMU14,OUV14,S/A14,BOX14,DELTA14,NAME14,PMU15,OUV15,S/A15,BOX15,DELTA15,NAME15,PMU16,OUV16,S/A16,BOX16,DELTA16,NAME16,PMU17,OUV17,S/A17,BOX17,DELTA17,NAME17,PMU18,OUV18,S/A18,BOX18,DELTA18,NAME18,PMU19,OUV19,S/A19,BOX19,DELTA19,NAME19,PMU20,OUV20,S/A20,BOX20,DELTA20,NAME20,link 
13,Handicap,Amiens,15.000EU,2016-03-16,1.650 m,grass,Terrain lourd,Ref: +32,right,7.90 EU,2.20 EU,4.30 EU,2.20 EU,7.9,6.5,H10,10,NaN,Super-Kenny-(IRE)-944025,15.0,11.0,H9,7,tete,Le-Castellanais-941052,5.5,6.5,H6,12,enc.,Peintre-Français-1077946,14.0,17.0,H7,5,2 1/2,Soulside-IRE-1032421,27.0,10.0,F6,3,1/2,Galaxie-Star-1098758,4.3,4.5,F6,4,cte enc.,Spellbound-1062721,21.0,21.0,M4,2,1 3/4,Léonida-1144909,15.0,22.0,F5,8,8,Moonlight-Rose-FR-1114166,5.5,13.0,F4,13,nez,Eclipse-Lunaire-(GB)-1178160,31.0,12.0,M6,11,8,Back-To-Capri-IRE-1062724,16.0,12.0,H8,6,20,Far-Far-Away-989471,87.0,31.0,F4,1,20,Little-Désirée-1207174,12.0,15.0,F5,9,10,Princesse-Polia-1146849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-16/reunion-amiens/resultats-rapports/prix-de-coisy-977394
17,Handicap divise,Chantilly,52.000EU,2016-03-17,1.500 m,sand,Bon terrain,Ref: +19,right,16.80 EU,5.50 EU,4.40 EU,3.10 EU,17.0,16.0,M4,16,NaN,Zuberoa-1152818,13.0,14.0,H4,15,enc.,Walec-(GB)-1162606,7.5,9.0,H4,6,1 1/2,Rayyan-USA-1152025,27.0,26.0,M4,2,1/2,Fawley-(IRE)-1148799,11.0,11.0,M4,12,3/4,Sharpalo-FR-1157453,20.0,20.0,F4,4,cte enc.,Armorica-(IRE)-1176780,14.0,13.0,H4,7,enc.,Mount-Isa-IRE-1148349,50.0,36.0,F4,14,1 1/4,Rivalba-USA-1200625,13.0,16.0,H4,13,tete,Pinot-Grigio-1159062,18.0,15.0,F4,3,1,Eye-Candy-Kitten-USA-1165632,13.0,13.0,M4,10,enc.,Cefiro-IRE-1157436,49.0,43.0,M4,17,1/2,Heave-Ho-1141869,92.0,68.0,F4,8,1 1/2,Temsia-1152188,13.0,11.0,M4,11,cte enc.,Colibri-Caël-1191582,6.0,6.0,M4,1,1/2,Lugana-GER-1144713,7.3,7.0,H4,5,tete,Duquesa-Penguin-GB-1136826,25.0,26.0,M4,9,cte enc.,Beyond-The-Clouds-1170093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-17/reunion-chantilly/resultats-rapports/prix-otto-977407
17,Handicap divise,Chantilly,26.000EU,2016-03-17,1.500 m,sand,Bon terrain,Ref: +24.5,right,5.80 EU,2.30 EU,2.80 EU,4.60 EU,5.8,11.0,M4,9,NaN,Lucky-Team-1156944,8.5,8.5,M4,14,cte enc.,Malandrino-1139527,17.0,13.0,M4,8,3/4,Zigoto-1175470,24.0,15.0,F4,11,3/4,Rose-Doloise-1139165,14.0,16.0,H4,16,enc.,Realisator-FR-1147819,28.0,23.0,H4,1,cte tete,Taghir-Tash-1149827,11.0,13.0,F4,13,enc.,Areion-IRE-1139077,25.0,14.0,F4,7,enc.,Mazis-(GB)-E1-1166268,17.0,14.0,F4,4,1 1/4,Zahab-1152626,10.0,9.3,M4,2,1 1/4,Rêve-de-Vati-1174092,53.0,29.0,F4,5,cte enc.,Amandichope-1134882,20.0,26.0,H4,10,1 3/4,Svoul-1146526,45.0,17.0,H4,6,3/4,Kieffer-des-Aigles-1164581,33.0,27.0,M4,15,2 1/2,Never-Return-(GB)-1148486,3.8,6.5,F4,12,enc.,Dance-On-The-Hill-(IRE)-1141482,105.0,50.0,F4,3,cte enc.,Angélologie-1166388,30.0,12.0,H4,17,4,Bucentaure-E1-1146180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-17/reunion-chantilly/resultats-rapports/prix-esso-977405
14,Handicap,Chantilly,30.000EU,2016-03-17,1.900 m,sand,Bon terrain,Ref: +23,right,15.80 EU,4.40 EU,3.30 EU,3.90 EU,15.0,21.0,F3,3,NaN,Lambarene's-Years-1210256,9.0,16.0,F3,9,1,Snowy-Amour-IRE-1191546,13.0,25.0,F3,13,2,Kizomba-1211950,14.0,16.0,F3,6,1/2,Gaéa-1186328,20.0,21.0,F3,8,cte tete,Queen-Agdal-(IRE)-1189040,8.5,7.0,F3,12,tete,Miss-Mary-1187265,14.0,14.0,F3,14,1/2,Zappeuse-1173954,28.0,14.0,F3,2,cte tete,Zabriska-1173942,8.8,9.3,F3,11,1 1/4,Fumata-Bianca-IRE-1207789,7.8,14.0,F3,5,1 1/2,Sas-IRE-1190717,4.5,3.0,F3,10,3/4,Korinna-1199121,12.0,17.0,F3,1,1/2,Thrones-Game-1173769,21.0,14.0,F3,7,1 1/2,Invernata-1200953,60.0,41.0,F3,4,3,Miss-Fuissé-1201930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-17/reunion-chantilly/resultats-rapports/prix-de-rose-977402
11,Handicap de categorie divise,Marseille-Vivaux,18.000EU,2016-03-17,2.600 m,sand,Bon terrain,Ref: +28,left,4.20 EU,1.80 EU,2.30 EU,2.90 EU,4.2,10.0,H5,6,NaN,Astronomy-Alfred-1096564,7.0,8.0,M7,3,cte enc.,Upper-House-(IRE)-1047785,10.0,12.0,F8,9,tete,Candy-Heart-1051147,18.0,6.5,H8,1,1/2,Fleuron-974676,10.0,13.0,F5,5,1,Sacrée-Nana-1137899,4.8,5.3,H6,10,1/2,Zakopane-1067775,20.0,9.3,H7,11,cte tete,Stonehedge-1034345,5.8,7.5,H6,7,1,Destiny-Highway-1073076,35.0,17.0,F5,4,cte tete,Tahiti-Way-1108361,43.0,12.0,H6,2,5,Freestyler-1058014,11.0,9.8,H6,8,loin,Flare-Path-USA-1128375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-17/reunion-marseille-vivaux/resultats-rapports/prix-de-maillane-977414
11,Handicap de categorie,Marseille-Vivaux,17.000EU,2016-03-17,2.600 m,sand,Bon terrain,Ref: +27,left,61.30 EU,7.80 EU,1.90 EU,1.80 EU,61.0,32.0,M4,10,NaN,One-Diamond-1150576,5.3,5.0,M4,5,1,Sky-Dancer-1138046,4.0,8.0,M4,7,2 1/2,Robin-Blood-1161478,25.0,20.0,F4,9,1/2,American-Gentle-1135794,6.0,6.3,F4,2,cte enc.,Fortune-de-Flandre-1175119,26.0,10.0,F4,4,3,Magic-Coco-1168520,32.0,14.0,F4,3,1 1/2,City-Rose-1160704,4.8,8.5,F4,6,2 1/2,Ok-et-Après-1193704,6.8,7.0,F4,1,2 1/2,Thuit-IRE-1139541,17.0,7.8,F4,11,6,Simone-Angel-1149367,19.0,14.0,M4,8,6,Master-Planner-(IRE)-1146518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-17/reunion-marseille-vivaux/resultats-rapports/prix-de-sormiou-977415
10,Handicap de categorie divise,Marseille-Vivaux,14.000EU,2016-03-17,2.600 m,sand,Bon terrain,Ref: +36,left,3.80 EU,1.60 EU,1.80 EU,2.60 EU,3.8,5.0,F8,8,NaN,Zafora-(IRE)-1013153,6.0,8.5,H6,5,1 1/2,Méralino-1062418,12.0,9.0,H9,6,2 1/2,Raphaëlus-949301,14.0,6.5,M7,9,tete,Gomera-1015358,9.3,10.0,H6,10,1,Labros-SPA-1072245,7.0,11.0,H6,1,1/2,Téo-Le-Sarde-1098752,8.8,5.0,H7,2,tete,Zanakoff-1037364,16.0,17.0,M10,3,enc.,Frère-Bai-903280,17.0,13.0,M7,4,2,Diable-Rouge-USA-1031791,7.5,11.0,F5,7,2 1/2,Madoka-1100934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-17/reunion-marseille-vivaux/resultats-rapports/prix-de-graveson-977412
18,Handicap de categorie divise,Fontainebleau,21.000EU,2016-03-18,2.000 m,grass,Terrain souple,Ref: +34,left,3.20 EU,1.70 EU,2.50 EU,7.50 EU,3.2,6.5,H5,13,NaN,Vamosalaplaya-1097241,10.0,10.0,H6,11,nez,Varing-1063797,47.0,26.0,F7,3,1/2,Speak-Softly-1055682,26.0,34.0,M7,18,nez,Talwar-IRE-1020486,6.5,5.5,H8,2,3/4,Rainbow-Knight-(GB)-1031015,11.0,14.0,H6,8,cte enc.,So-Much-(GB)-1076306,42.0,28.0,F6,7,1 1/2,Au-Bout-du-Rêve-1100077,24.0,22.0,H9,15,cte enc.,Marakashi-944383,11.0,9.0,H5,5,1,Legazpi-(IRE)-1097985,46.0,24.0,H8,14,1/2,All-By-Myself-(GB)-968805,26.0,25.0,H10,4,1,Turf-Express-AUS-963831,50.0,19.0,H12,17,nez,I-Love-Loup-843309,11.0,19.0,H5,9,tete,Wonder-Top-1162745,37.0,27.0,F5,12,2 1/2,Mastermambo-(IRE)-1137788,35.0,23.0,M7,16,tete,Zahi-1029941,19.0,15.0,H5,6,6,Sandwhip-1116234,46.0,32.0,H7,10,5,Country-Nevez-1028770,28.0,15.0,H7,1,4,Fantastic-Way-1021413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-18/reunion-fontainebleau/resultats-rapports/prix-du-bois-de-la-commanderie-977421
18,Handicap de categorie divise,Fontainebleau,19.000EU,2016-03-18,2.000 m,grass,Terrain souple,Ref: +37,left,6.00 EU,2.30 EU,5.40 EU,6.50 EU,6.0,10.0,F5,15,NaN,Miss-Rafaël-1134258,18.0,19.0,H8,5,tete,Forever-Mine-968225,31.0,21.0,F7,7,1,Bridjnaia-1033651,13.0,22.0,F5,1,tete,Volpe-Fiona-GER-1097185,46.0,21.0,F5,13,1 1/4,Désobéissante-1114922,5.5,8.0,H5,6,tete,Pleasant-Flight-1098521,31.0,21.0,H9,12,1,Glasclune-IRE-946372,18.0,22.0,H6,16,enc.,Jimmy-Chop-1055009,25.0,35.0,H7,18,cte enc.,Silver-Northern-1015551,7.0,10.0,H7,9,cte enc.,Miley-GER-1041302,25.0,14.0,H10,4,NaN,Saute-GB-992899,65.0,25.0,H7,2,NaN,Dic-Shuffle-1057922,14.0,13.0,H8,3,NaN,Bay-Vettori-GER-995894,47.0,35.0,H9,14,NaN,Speartooth-(GB)-958489,6.0,5.0,H7,8,NaN,Sinnkosako-FR-1024395,146.0,41.0,H9,17,NaN,Piano-Royal-995364,17.0,12.0,H6,11,NaN,Amigo-Tonio-1065038,60.0,21.0,H5,10,NaN,Adventurer-1115834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-18/reunion-fontainebleau/resultats-rapports/prix-des-hauteurs-de-la-solle-977419
10,Handicap de categorie divise,Toulouse,18.000EU,2016-03-19,2.400 m,grass,Terrain collant,Ref: +26 +26,right,9.20 EU,1.70 EU,1.40 EU,1.10 EU,9.2,19.0,M4,1,NaN,Aireybor-1163293,4.8,4.8,H6,9,1 1/2,Me-Too-1116241,3.5,3.5,H5,2,enc.,Prince-Jean-d'O-(GB)-1134253,9.5,11.0,F5,5,d.-h.,Queen-Fosool-1119531,29.0,16.0,F7,6,1 1/4,Jeep-Chope-E1-1018520,7.8,10.0,H10,10,1 1/4,Barbancourt-934615,7.0,6.5,H5,7,1 1/4,Boldiko-1095601,14.0,12.0,F6,3,enc.,Spécial-Dream-E1-1101338,19.0,12.0,H8,4,9,Shirocco-Junior-(GB)-993312,21.0,11.0,F4,8,3 1/2,Autumn-Rose-1199896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-19/reunion-toulouse/resultats-rapports/prix-de-la-croix-falgarde-976108
12,Handicap de categorie divise,Toulouse,16.000EU,2016-03-19,2.400 m,grass,Terrain collant,Ref: +36.5 +36.5,right,4.30 EU,2.10 EU,3.30 EU,5.80 EU,4.3,5.5,H9,10,NaN,Babylone-(IRE)-962565,9.3,9.3,H10,3,3/4,Tocdream-924371,21.0,11.0,H9,13,3/4,Vrotos-(IRE)-E1-988013,6.8,3.3,F6,11,1 1/2,Miss-As-1133355,63.0,46.0,H4,5,1/2,Hidden-Value-1132329,10.0,16.0,H6,8,1/2,Ally-Pally-1063712,10.0,10.0,H5,4,1/2,Rainbow-Runner-1098278,16.0,13.0,H8,12,enc.,King's-Dahlia-1021296,6.3,15.0,H5,1,1/2,One-Deal-1115947,9.0,10.0,H6,9,3/4,Carlostar-1096375,10.0,12.0,H7,6,loin,Getty-1028823,45.0,27.0,H10,2,loin,Royally-GB-E1-903369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-19/reunion-toulouse/resultats-rapports/prix-de-la-garonne-976109
16,Handicap divise,Saint-Cloud,52.000EU,2016-03-20,1.600 m,grass,Terrain bon souple,Ref: +20,left,7.30 EU,3.50 EU,2.50 EU,2.10 EU,12.0,10.0,F6,13,NaN,Shaslika-E1-1071704,6.8,6.5,F5,3,1/2,Zoutia-1122069,6.0,6.3,F5,10,enc.,Sant'amanza-1160304,17.0,17.0,F4,8,tete,Shanawest-1149366,9.8,10.0,F5,6,cte enc.,Skiperia-102125,22.0,22.0,F5,14,3/4,Waikika-1097153,22.0,22.0,F5,9,cte enc.,Onirique-(IRE)-1098920,12.0,13.0,F4,11,cte enc.,Aliochka-(IRE)-1138583,8.5,10.0,F4,15,1 1/4,Nayfah-1148480,34.0,31.0,F5,5,cte tete,Netsuke-(IRE)-1124788,31.0,29.0,F4,16,3 1/2,Bandanetta-1139961,12.0,12.0,F5,12,1/2,Aldabra-E1-1096724,16.0,16.0,F6,2,1 3/4,Astral-Merit-1079594,35.0,30.0,F4,4,tete,Barbara-1176070,12.0,12.0,F4,1,3,Strelkita-1152056,22.0,21.0,F4,7,3,Zaluna-1163902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-20/reunion-saint-cloud/resultats-rapports/prix-dunette-977433
16,Handicap de categorie,Saint-Cloud,19.000EU,2016-03-20,1.600 m,grass,Terrain bon souple,Ref: +31,left,11.30 EU,3.70 EU,5.10 EU,2.70 EU,13.0,11.0,F4,7,NaN,Black-Princess-1180645,20.0,18.0,M4,15,3/4,Brazilian-Chap-1208318,7.5,10.0,H4,17,cte enc.,Majik-Charly-1146360,22.0,22.0,F4,9,enc.,Crystal-Beach-Road-1135701,15.0,11.0,F4,14,cte tete,Maui-1139167,13.0,12.0,H4,8,cte enc.,Fast-Charlie-IRE-1156395,7.8,9.5,H4,2,3/4,Shendini-IRE-1151914,14.0,17.0,F4,12,tete,Anadun-1139018,15.0,14.0,H4,11,1/2,Really-Frost-1150838,34.0,27.0,F4,3,1,Wilma-1152548,10.0,11.0,F4,13,1 1/4,Eiria-(GB)-1153027,16.0,16.0,F4,1,2,La-Giovanella-1145232,10.0,9.5,F4,6,1 1/4,Nacht-1147893,7.5,7.0,F4,10,1/2,Speak-Now-1146066,37.0,32.0,F4,5,8,Eastern-Promise-1142204,21.0,19.0,F4,4,10,Plume-d'Outarde-(GB)-1152705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-20/reunion-saint-cloud/resultats-rapports/prix-de-bastillac-977430
10,Handicap divise,Saint-Cloud,26.000EU,2016-03-20,1.600 m,grass,Terrain bon souple,Ref: +28.5,left,11.30 EU,3.60 EU,1.80 EU,3.10 EU,7.3,7.8,F5,2,NaN,Balouba-1096739,5.3,4.8,F4,9,2,Insaisissable-1184211,15.0,13.0,F5,4,1/2,Kenza-des-Aigles-1138690,11.0,11.0,F6,11,1 1/2,Catushaba-(IRE)-1071137,4.3,3.5,F4,3,3/4,Golden-Friends-1164562,6.0,7.5,F5,1,cte tete,Gibraltar-1125031,15.0,25.0,F4,7,cte enc.,Ali-Alexandra-1160307,6.0,7.8,F7,8,2,Inner-Beauty-1058442,34.0,23.0,F4,6,3,Silver-Océane-1164565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-20/reunion-saint-cloud/resultats-rapports/prix-riverqueen-977437
8,Handicap,Lyon-Parilly,17.000EU,2016-03-20,2.400 m,grass,Terrain bon souple,Ref: +29,left,13.10 EU,2.80 EU,1.80 EU,1.40 EU,13.0,10.0,F5,1,NaN,Pink-Courageous-1120830,5.8,6.5,H5,3,1,Whisky-Galore-1097094,2.5,5.3,F5,4,enc.,Jed-Water-1138547,6.5,5.5,H7,2,1 1/4,Aussi-Célèbre-(IRE)-1032978,35.0,17.0,H11,6,1/2,Le-Numéro-GER-916688,6.0,4.5,F6,7,1 1/4,Prairie-Sunset-1066949,8.8,5.5,H6,8,2,Arthur-The-King-IRE-1076167,10.0,9.0,M6,5,3 1/2,Zarofski-(IRE)-1074173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-20/reunion-lyon-parilly/resultats-rapports/prix-de-bellerive-977425
12,Handicap divise,Lyon-Parilly,16.000EU,2016-03-20,1.600 m,grass,Terrain bon souple,Ref: +32,left,6.90 EU,2.90 EU,4.30 EU,7.40 EU,6.9,14.0,F5,8,NaN,Alménara-1096648,12.0,9.8,F10,4,1/4,Pistachette-903286,38.0,24.0,H6,3,1/4,Nérodor-1054516,27.0,18.0,H8,11,1,Inarco-E1-995970,3.3,4.5,H9,9,3/4,Wangorêve-1001089,26.0,14.0,M9,1,1,Toxéas-941051,6.0,6.0,H8,10,1 1/4,Altare-Si-(IRE)-990349,6.5,7.0,H5,6,tete,Bowling-Green-E1-1112813,22.0,19.0,M4,7,2 1/2,Body-Power-IRE-E2-1161662,43.0,19.0,F4,5,enc.,Claudia-Eria-1139677,17.0,12.0,M8,2,8 1/2,Nova-Valorem-IRE-E2-982222,8.5,7.3,H6,12,30,Blacksou-1060231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-20/reunion-lyon-parilly/resultats-rapports/prix-des-brotteaux-977427
12,Handicap divise,Lyon-Parilly,18.000EU,2016-03-20,1.600 m,grass,Terrain bon souple,Ref: +26,left,5.40 EU,2.70 EU,10.30 EU,5.00 EU,5.4,7.8,M5,8,NaN,Merapi-1095608,49.0,50.0,F4,11,tete,Dipankara-1158017,17.0,11.0,H5,12,1,Color-Code-1095759,14.0,12.0,M5,10,1/4,Boogy-Man-ITY-1105998,6.3,9.3,F6,7,3,Maralinka-1059638,12.0,30.0,H5,9,1,Geonpi-(IRE)-1119090,4.5,6.3,H7,6,3/4,Vadanor-1054165,7.8,8.5,M5,1,2,Tocantins-IRE-1094021,53.0,19.0,H4,5,5 1/2,Saarqoos-1156529,20.0,9.0,H7,4,1 3/4,Viking-Quest-1038969,14.0,11.0,F6,2,30,Maxxi-(IRE)-1077609,7.5,4.8,H6,3,loin,Ezpeletako-1074328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-20/reunion-lyon-parilly/resultats-rapports/prix-de-perrache-977426
16,Handicap divise,Compiègne,52.000EU,2016-03-21,2.000 m,grass,Terrain souple,Ref: +22,left,6.30 EU,2.30 EU,3.40 EU,3.20 EU,6.3,6.8,F4,9,NaN,Running-Waters-1188382,11.0,11.0,F7,5,1/2,Dactilo-1050141,9.8,12.0,F6,4,enc.,Be-A-Flirt-IRE-1116263,21.0,22.0,F4,16,enc.,Princess-Charlotte-1135817,13.0,10.0,F4,8,1/2,Cheeky-Lady-E1-1141132,7.8,8.5,F5,11,2,Numéro-Treize-1110662,15.0,17.0,F5,12,tete,Fifty-Gold-1121962,13.0,10.0,F4,7,2 1/2,Dhangadhi-1141937,33.0,43.0,F5,14,3/4,Memory-Lane-1098863,15.0,13.0,F6,3,1/2,Bandariva-1056565,14.0,16.0,F4,1,3,Etoile-Esina-IRE-1142298,17.0,22.0,F6,13,3/4,Falcolina-(IRE)-1062825,44.0,35.0,F4,15,tete,Malilipote-1139559,8.0,9.0,F4,6,1,Diamonie-1149360,18.0,12.0,F7,10,1 1/2,Miss-Post-Office-E1-1032439,30.0,24.0,F4,2,20,La-Divinandra-1145214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-21/reunion-compiegne/resultats-rapports/prix-benjamin-boutin-977438
8,Handicap divise,Compiègne,26.000EU,2016-03-21,2.000 m,grass,Terrain souple,Ref: +30,left,6.40 EU,2.30 EU,2.60 EU,2.20 EU,6.4,14.0,F8,6,NaN,Forilie-1054027,9.0,6.0,F7,1,2 1/2,Spectacular-City-1030093,6.8,12.0,F5,2,1 1/4,Mauny-1133932,3.0,3.3,F4,5,2 1/2,That's-Crazy-IRE-1149375,3.8,2.8,F5,8,cte tete,Lys-des-Aigles-1116847,29.0,17.0,F4,4,1 1/2,Mata-Queen-1142640,27.0,23.0,F4,7,1 1/2,Silver-Bullet-1151342,8.5,8.5,F4,3,2,Walina-FR-1152045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2016-03-21/reunion-compiegne/resultats-rapports/prix-de-soissons-977442
