starters,mode,track,pool,date,length,ground,cond,ref,corde,Q1,P1,P2,P3,PMU1,OUV1,S/A1,BOX1,DELTA1,NAME1,PMU2,OUV2,S/A2,BOX2,DELTA2,NAME2,PMU3,OUV3,S/A3,BOX3,DELTA3,NAME3,PMU4,OUV4,S/A4,BOX4,DELTA4,NAME4,PMU5,OUV5,S/A5,BOX5,DELTA5,NAME5,PMU6,OUV6,S/A6,BOX6,DELTA6,NAME6,PMU7,OUV7,S/A7,BOX7,DELTA7,NAME7,PMU8,OUV8,S/A8,BOX8,DELTA8,NAME8,PMU9,OUV9,S/A9,BOX9,DELTA9,NAME9,PMU10,OUV10,S/A10,BOX10,DELTA10,NAME10,PMU11,OUV11,S/A11,BOX11,DELTA11,NAME11,PMU12,OUV12,S/A12,BOX12,DELTA12,NAME12,PMU13,OUV13,S/A13,BOX13,DELTA13,NAME13,PMU14,OUV14,S/A14,BOX14,DELTA14,NAME14,PMU15,OUV15,S/A15,BOX15,DELTA15,NAME15,PMU16,OUV16,S/A16,BOX16,DELTA16,NAME16,PMU17,OUV17,S/A17,BOX17,DELTA17,NAME17,PMU18,OUV18,S/A18,BOX18,DELTA18,NAME18,PMU19,OUV19,S/A19,BOX19,DELTA19,NAME19,PMU20,OUV20,S/A20,BOX20,DELTA20,NAME20,link 
13,Handicap,Marseille-Borely,13.000EU,2019-04-13,1.600 m,grass,Terrain bon souple,Ref: +34,left,27.30 EU,7.00 EU,3.90 EU,4.60 EU,27.0,13.0,F6,14,NaN,Greenshoe-(IRE)-1199911,13.0,11.0,H8,8,1,Spotted-Cat-(IRE)-1099092,15.0,10.0,H6,6,1/2,Dark-Road-IRE-1217400,3.3,4.0,H9,9,cte tete,Ezpeletako-1074328,7.0,9.5,F5,3,1,Silk-of-Rio-1232282,36.0,25.0,M4,1,1/2,Via-Cappella-1265837,22.0,13.0,F6,12,cte tete,Beruska-1172134,11.0,12.0,H6,10,enc.,Press-Officer-1187734,13.0,12.0,H5,11,enc.,Wayne-1232526,9.0,11.0,H9,4,cte tete,Spirit-of-Teofilo-1101210,6.5,8.8,H6,7,3/4,Vision-d'Or-1173868,67.0,31.0,F5,2,4,Karyfanny-1221256,26.0,14.0,F6,13,2 1/2,Valentine-Condé-1173846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-13/reunion-marseille-borely/resultats-rapports/prix-de-simiane-1128361
15,Handicap de categorie divise,Chantilly,13.000EU,2019-04-13,1.300 m,sand,NaN,Ref: +39.5,right,3.30 EU,1.30 EU,1.70 EU,1.40 EU,3.3,4.3,F4,13,NaN,Vitabella-1266598,5.8,5.5,H9,2,enc.,Gottingen-1059546,4.0,3.8,H6,8,3/4,Sterling-Lines-GB-1202372,29.0,21.0,M7,7,1 1/2,Inevitable-Hermann-GB-1161595,8.8,12.0,H12,5,cte enc.,Montalban-FR-974793,14.0,13.0,H8,4,1 1/4,Secly-IRE-1121550,83.0,64.0,F8,3,1,Janaya-1106496,21.0,19.0,H7,10,1,Mignolino-IRE-1147228,19.0,21.0,F10,6,tete,Cruel-Summer-1034576,26.0,23.0,H6,14,3/4,Signs-of-Success-(IRE)-1173950,31.0,34.0,H7,1,cte enc.,First-Company-1143166,37.0,15.0,H5,16,8,Never-Without-You-1232009,36.0,22.0,H6,9,1/2,Klondiker-(IRE)-1173125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-13/reunion-chantilly/resultats-rapports/prix-de-bregy-1128352
12,Handicap divise,Marseille-Borely,18.000EU,2019-04-13,2.600 m,grass,Terrain bon souple,Ref: +28,left,7.20 EU,2.40 EU,3.10 EU,2.30 EU,7.2,8.3,H5,6,NaN,Ninian-des-Aigles-1228614,10.0,11.0,H5,3,1 1/2,Golden-Rash-1231433,6.8,8.0,H9,10,3,Etalondes-1060613,14.0,10.0,H8,12,2 1/2,Grand-Gala-1156161,5.8,8.0,H5,11,2,Linsoumis-1267589,21.0,12.0,H6,13,5,Multideal-GB-1195713,23.0,25.0,H6,7,5,Druid'S-Diamond-GB-1203995,48.0,24.0,H4,1,2 1/2,Sketch-1269627,16.0,14.0,H5,2,5,New-Hero-1229719,4.3,4.8,M6,9,1/2,Mesha-One-1233175,27.0,14.0,H4,5,1,Lanquetot-1271624,8.8,8.8,H6,8,2 1/2,Belgian-Gentleman-1181311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-13/reunion-marseille-borely/resultats-rapports/prix-leon-rambaud-1128365
16,Handicap de categorie divise,Chantilly,19.000EU,2019-04-13,1.300 m,sand,NaN,Ref: +34,right,11.00 EU,4.10 EU,3.30 EU,4.00 EU,11.0,8.3,H9,13,NaN,Chef-Oui-Chef-1058950,11.0,11.0,F7,4,2 1/2,Aimée-IRE-1144917,11.0,9.8,H6,7,cte enc.,Star-of-Paris-IRE-1194698,3.5,5.5,M4,12,tete,Siglo-de-Oro-IRE-1269559,13.0,23.0,H6,14,1 1/4,Ribot-Dream-(IRE)-1173675,30.0,28.0,H5,6,cte enc.,Desert-Heights-IRE-1236869,25.0,19.0,F5,2,cte tete,Pretty-Strange-(IRE)-1215267,25.0,30.0,H6,5,enc.,Talento-(IRE)-1173719,8.0,7.8,H7,8,1 1/4,Mocklershill-1147833,18.0,13.0,F6,1,3/4,Lavinia-Rose-GB-1197666,27.0,25.0,H4,15,enc.,Peaky-Blynder-1302628,57.0,36.0,H6,9,cte enc.,Shot-In-The-Dark-1194697,17.0,12.0,H5,10,enc.,Mounirchop-1236513,16.0,14.0,F5,11,cte tete,Cool-Breeze-IRE-1244787,24.0,20.0,F4,3,3 1/2,Lady-Soldier-1268069,16.0,16.0,F5,16,2,Go-Milady-1226592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-13/reunion-chantilly/resultats-rapports/prix-de-monlognon-1128355
15,Handicap de categorie divise,Chantilly,21.000EU,2019-04-13,1.300 m,sand,NaN,Ref: +32,right,3.70 EU,1.70 EU,2.00 EU,3.10 EU,3.7,4.8,M4,8,NaN,Front-Page-1283166,5.8,6.5,H7,2,1 1/2,Duquesa-Penguin-GB-1136826,14.0,14.0,H5,6,1 3/4,Fresco-(IRE)-1215281,9.0,6.5,H4,4,1,Vent-Charlie-1309971,15.0,12.0,M8,12,1/2,Nine-Ou-Four-IRE-1123290,13.0,12.0,H9,10,enc.,Showtime-Star-GB-1170099,18.0,20.0,H6,3,1/2,Vital-Energy-1194699,32.0,23.0,H8,5,tete,Renounce-1115056,12.0,18.0,F7,13,tete,Dame-des-Lys-1135800,15.0,10.0,F4,9,1 1/2,Ma-Petite-Toscane-1268495,9.0,12.0,H6,1,cte enc.,Giloulou-1185380,27.0,13.0,F7,11,nez,Armorica-(IRE)-1176780,23.0,18.0,H5,14,30,Azarchop-1229810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-13/reunion-chantilly/resultats-rapports/prix-de-versigny-1128356
16,Handicap divise,ParisLongchamp,52.000EU,2019-04-14,3.100 m,grass,Bon terrain,Ref: +20 +20.5,right,23.70 EU,6.90 EU,4.30 EU,2.30 EU,23.0,21.0,H4,13,NaN,Karlstad-1267995,12.0,11.0,H8,15,1 3/4,Palmerino-1098145,4.5,6.5,F5,4,4,Airfield-Beauty-GB-1246785,20.0,20.0,F4,16,1 3/4,Gipsy-Song-1267133,14.0,15.0,H5,5,3/4,Rock-On-Dandy-1228069,20.0,17.0,F6,8,enc.,Mortrée-1173341,7.3,7.0,H6,7,nez,Imago-Jasius-1263608,9.5,8.8,F6,2,2,Vasy-Sakhee-1173851,27.0,22.0,H7,14,cte tete,Cosmic-City-(GB)-1171007,26.0,22.0,H6,6,3/4,Combat-des-Trente-1172421,17.0,15.0,H8,3,3 1/2,Astronomy-Alfred-1096564,11.0,13.0,F5,11,10,Magical-Forest-IRE-1229224,13.0,13.0,H5,1,1/2,Sikandari-1215169,15.0,13.0,M5,10,6,Souvigné-1215069,20.0,19.0,H8,12,4,Zambeso-1096581,45.0,33.0,H8,9,3/4,Rosny-1134267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-14/reunion-parislongchamp/resultats-rapports/prix-du-marathon-de-paris-1128398
12,Handicap divise,ParisLongchamp,26.000EU,2019-04-14,3.100 m,grass,Bon terrain,Ref: +26 +26.5,right,4.20 EU,1.90 EU,2.40 EU,6.10 EU,4.2,4.5,H4,3,NaN,Saint-Nicolas-1268327,8.0,9.5,H6,11,3/4,Simano-1174052,24.0,20.0,H8,8,3/4,Mr-Gallivanter-IRE-1121452,11.0,9.0,F4,6,tete,Demetria-(GB)-1271411,7.0,5.3,H4,12,1 1/4,Changouro-Basc-1274075,15.0,14.0,H5,1,tete,Autocrat-1264394,9.3,11.0,H5,4,1 3/4,Tres-Rush-(IRE)-1261574,11.0,13.0,H6,10,cte enc.,An-Amkan-1188496,16.0,20.0,H10,2,1 1/4,Vaudou-des-Ongrais-1099298,30.0,29.0,F6,7,3/4,En-Souplesse-1223348,8.0,8.0,H6,9,2 1/2,Gonzalo-(GB)-1199909,13.0,15.0,F4,13,20,Cats-On-Trees-1265673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-14/reunion-parislongchamp/resultats-rapports/prix-de-l-allee-de-longchamp-1128396
12,Handicap,Strasbourg,17.000EU,2019-04-14,2.100 m,grass,Terrain très souple,Ref: +28,right,15.40 EU,5.30 EU,2.60 EU,6.20 EU,22.0,24.0,H6,13,NaN,Amangiri-(IRE)-E1-1221348,5.5,5.3,H6,8,2 1/2,Max's-Spirit-IRE-1173294,22.0,13.0,H5,12,cte tete,Magicman-1231796,7.8,7.0,H5,7,2 1/2,On-The-Rox-1215366,5.8,7.0,F8,4,1,Tectona-(IRE)-1148737,14.0,10.0,F6,5,3/4,Kailyn-GER-1173036,3.5,4.5,H6,9,1 1/2,Tassilo-1200366,49.0,38.0,H12,10,1/2,Quidamo-GB-E1-955504,13.0,15.0,F6,2,2 1/2,Paques-Island-1189983,12.0,9.5,H8,6,15,Portalay-1129194,23.0,20.0,F5,11,3,Arktis-GER-1264307,24.0,50.0,H6,1,6,Dalshand-1225261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-14/reunion-strasbourg/resultats-rapports/prix-de-wissembourg-1128413
17,Handicap de categorie,Fontainebleau,14.000EU,2019-04-14,2.200 m,grass,Terrain souple,Ref: +35,left,4.00 EU,1.90 EU,3.70 EU,3.90 EU,4.0,5.5,H6,15,NaN,Drupe-1264558,15.0,15.0,F5,8,2,Sweet-Bay-1215037,15.0,11.0,H5,17,1 1/4,Prime-Time-1253912,4.5,6.8,F7,5,1 1/4,Fortune-de-Flandre-1175119,16.0,21.0,H7,3,tete,Zalayouni-1152629,22.0,19.0,F8,13,cte enc.,Miss-Rafaël-1134258,54.0,21.0,H9,12,1 3/4,Vardaris-(IRE)-E1-1094539,26.0,19.0,F7,11,3/4,Eastern-Promise-1142204,21.0,13.0,H11,7,tete,Val-de-Majorque-E1-992912,27.0,23.0,H7,1,1 1/4,I-See-You-1150447,14.0,11.0,F6,9,cte enc.,Never-Say-Never-1194053,7.3,7.8,H6,10,3/4,Notorious-Impérial-1193373,47.0,96.0,F5,18,5,Flexible-1231325,84.0,29.0,F7,14,4,Go-Fast-Blue-1143292,12.0,10.0,F5,4,7,Miss-Charlotte-(IRE)-1225170,107.0,45.0,H5,2,20,Gigante-Espanol-1237545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-14/reunion-fontainebleau/resultats-rapports/prix-de-messarges-1140060
16,Handicap divise,Maisons-Laffitte,52.000EU,2019-04-15,2.100 m,grass,Terrain bon souple,Ref: +20,left,11.80 EU,3.90 EU,2.50 EU,2.90 EU,11.0,11.0,H5,7,NaN,Jacksun-1229609,6.5,6.8,H7,4,enc.,Imprimeur-(IRE)-1144954,8.5,9.0,H7,8,tete,Zariyano-1135792,10.0,10.0,H5,3,enc.,Fox-Tin-1215291,14.0,17.0,H7,2,tete,Jungleboogie-GER-1145086,13.0,12.0,H6,1,1 1/2,Hout-Bay-1228605,7.5,8.5,H5,10,tete,Pascasha-d'Or-1231785,15.0,15.0,F5,9,1 1/4,Haya-of-Fortune-1229243,21.0,19.0,H7,12,3/4,Good-Deal-1160527,23.0,21.0,H6,11,1/2,Meandro-1240252,18.0,15.0,H8,6,2 1/2,Allez-Henri-(IRE)-1111761,12.0,11.0,M5,14,3/4,Go-Fast-IRE-E1-1243508,19.0,17.0,H7,15,3,Furious-des-Aigles-1161313,19.0,20.0,H5,13,tete,Bo-Papa-1236447,39.0,39.0,H5,16,3 1/2,On-The-Sea-GB-E1-1215368,27.0,24.0,H5,5,30,Très-Belaffair-1240822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-15/reunion-maisons-laffitte/resultats-rapports/prix-des-ecuries-du-chateau-1128425
16,Handicap divise,Maisons-Laffitte,26.000EU,2019-04-15,2.100 m,grass,Terrain bon souple,Ref: +24,left,21.10 EU,5.60 EU,1.80 EU,2.10 EU,21.0,20.0,M5,7,NaN,Puelo-1215257,3.8,4.8,H8,10,cte enc.,Chill-Wind-1096959,6.5,9.8,F6,1,1 1/4,Dame-d'Id-1217733,20.0,21.0,H8,6,1/2,Art-of-Zapping-1096585,10.0,5.5,H8,2,cte enc.,Café-Royal-GER-1142396,28.0,22.0,H6,9,1,Dance-With-Stars-1222129,22.0,29.0,H5,5,cte enc.,Hard-Talk-1215528,32.0,21.0,H7,13,tete,Dark-Desire-(GER)-1177763,32.0,23.0,F7,4,1,Shannoise-1189901,53.0,45.0,H10,14,1,Ménardais-1059482,15.0,16.0,H7,11,1,Carry-Out-1141067,12.0,18.0,H9,16,1,Empire-Hurricane-GER-1068076,7.0,9.0,M5,15,3/4,Red-Mountain-1269332,10.0,6.5,H6,8,tete,Linardo-GB-1207109,32.0,32.0,M8,3,30,Monde-Chat-Luna-JPN-1133254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-15/reunion-maisons-laffitte/resultats-rapports/prix-des-bords-de-seine-1128424
14,Handicap divise,Chantilly,55.000EU,2019-04-16,1.600 m,sand,NaN,Ref: +19.5,right,5.80 EU,2.40 EU,2.70 EU,3.20 EU,5.8,7.0,H3,14,NaN,Inattendu-1330339,7.5,8.0,M3,11,enc.,Swing-The-Star-1345119,10.0,9.8,M3,7,1 1/4,Singasoumi-1321052,7.3,7.8,M3,9,cte enc.,Mille-Sabords-(IRE)-1321119,42.0,31.0,H3,2,cte enc.,Rio-Dancer-1330916,31.0,25.0,M3,12,1,J'aurais-du-1326732,9.5,9.0,F3,6,cte enc.,Nuala-1322264,9.0,8.5,M3,10,3,Bob-The-King-(GB)-1336250,30.0,28.0,F3,4,cte tete,Houesville-1315740,36.0,27.0,F3,1,1 1/2,Pauledance-1316064,8.3,7.5,M3,3,1,Mister-Vancouver-1322248,32.0,28.0,F3,8,1,Baileys-Coquette-1321238,11.0,12.0,F3,5,3 1/2,Last-Edition-1332794,14.0,16.0,H3,13,4,Just-Proud-1316086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-16/reunion-chantilly/resultats-rapports/prix-de-chantilly-capital-du-cheval-1128439
13,Handicap divise,Chantilly,28.000EU,2019-04-16,1.600 m,sand,NaN,Ref: +28.5,right,3.40 EU,2.00 EU,4.60 EU,13.60 EU,3.4,4.3,M3,10,NaN,Mister-Charlie-1340915,15.0,12.0,M3,1,4,Viserion-1312802,70.0,34.0,F3,8,enc.,Palmina-1319280,3.8,4.8,M3,2,1 1/4,Urlucc-IRE-1325790,6.5,8.5,M3,7,1/2,Chacha-Boy-1333745,12.0,12.0,H3,11,cte enc.,Samwell-1330919,9.8,11.0,F3,6,1 3/4,Riverwing-GB-1348824,51.0,26.0,F3,13,cte tete,Dolynska-FR-E1-1312031,20.0,13.0,F3,3,tete,Aguas-de-Moura-1311736,36.0,21.0,F3,12,2,Madison-Vanzales-E1-1332004,16.0,15.0,M3,5,7,Salut-Patrice-1338039,22.0,10.0,F3,4,3/4,Luce-des-Aigles-1347863,48.0,32.0,H3,9,tete,Mister-Mario-1315776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-16/reunion-chantilly/resultats-rapports/prix-de-l-aire-cantilienne-1128442
18,Handicap divise,Saint-Cloud,52.000EU,2019-04-18,2.100 m,grass,Terrain bon souple,Ref: +20.5,left,13.80 EU,4.30 EU,4.90 EU,4.40 EU,13.0,14.0,F4,7,NaN,Musikaline-1307001,15.0,17.0,H4,8,1 1/4,Kabir-GER-1284437,24.0,19.0,H4,4,enc.,Moral-Gagnant-(GER)-1275762,9.0,8.0,F4,18,enc.,Jizellita-1267750,12.0,11.0,H4,6,nez,El-Manifico-1289508,29.0,28.0,H4,2,1/2,Malaaw-1315394,9.5,10.0,M4,9,tete,Gyroso-1283196,47.0,39.0,H4,17,2,Glory-Days-1271515,10.0,11.0,H4,12,3/4,Breath-of-Fire-1271392,30.0,28.0,F4,3,cte enc.,Alcama-Doloise-1270951,56.0,47.0,H4,15,cte enc.,Brokeback-Mountain-1296221,6.3,8.5,M4,11,1/2,Banoush-USA-1288271,41.0,30.0,H4,1,1 1/4,Il-Decoiffe-1297932,16.0,16.0,M4,5,3,Maddaverofai-1324403,9.3,8.0,H4,14,1/2,Folle-Passion-1271558,26.0,22.0,H4,13,1,Mdracafeu-1283856,17.0,17.0,M4,16,1 3/4,Premier-Lion-1269241,19.0,19.0,M4,10,cte enc.,Innenminister-GER-1293001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-18/reunion-saint-cloud/resultats-rapports/prix-des-hauts-de-seine-1128473
18,Handicap divise,Saint-Cloud,26.000EU,2019-04-18,2.100 m,grass,Terrain bon souple,Ref: +26,left,9.10 EU,3.10 EU,2.30 EU,6.60 EU,9.1,10.0,H4,4,NaN,Shamsabad-1269607,4.3,5.5,F4,7,tete,Fréquence-Mag-1273582,38.0,23.0,F4,2,1 1/4,Lypharty-Ka-1268202,16.0,16.0,M4,10,tete,Treguiss-1318423,15.0,13.0,F4,1,1/2,Plantlove-1269202,27.0,25.0,H4,15,cte enc.,Aigle-Teen-1263762,10.0,13.0,M4,18,3/4,Five-Ice-Cubes-1271562,63.0,40.0,H4,3,tete,Dragon's-Teeth-IRE-1271498,27.0,19.0,M4,6,cte enc.,Ultra-Cool-1284177,26.0,17.0,H4,14,enc.,Latinius-1271743,15.0,15.0,M4,16,cte enc.,Tino-Jelois-1269682,22.0,24.0,F4,9,cte tete,Coulonces-1265789,25.0,33.0,F4,11,enc.,Femina-Bella-1281768,16.0,16.0,H4,13,cte tete,Saint-Julien-USA-1269453,24.0,16.0,H4,8,tete,Rock-Or-Bust-1290637,14.0,14.0,H4,5,1,Loutro-GB-1271835,15.0,15.0,F4,17,4,Paris-Paris-GER-1272371,12.0,11.0,F4,12,5,Saffo-IRE-1269443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-18/reunion-saint-cloud/resultats-rapports/prix-des-coteaux-de-saint-cloud-1128472
12,Handicap de categorie,Cholet,17.000EU,2019-04-18,1.900 m,grass,Bon terrain,Ref: +30.5,right,6.10 EU,2.70 EU,3.00 EU,2.70 EU,6.1,6.0,F5,12,NaN,Zaverna-(IRE)-1230000,10.0,9.8,F5,10,1/2,Esteem-Aunay-1252719,8.3,11.0,F7,4,3/4,Happy-Valley-1144233,9.5,8.5,F4,7,1/2,Princess-Bianca-(IRE)-1276602,29.0,11.0,F7,5,cte tete,Rose-Abella-GB-1159374,5.0,6.0,F5,1,3/4,Marobob-(GB)-1228686,11.0,13.0,F7,11,cte enc.,True-Reflection-IRE-1177759,11.0,21.0,F7,6,3/4,Pampa-Bright-1189899,23.0,20.0,F5,9,enc.,Secret-Pearl-1230428,5.3,7.3,F4,2,3/4,For-Me-Davis-1302570,22.0,9.5,F5,8,3/4,Inclusive-Lady-1264570,60.0,21.0,F4,3,3,Qatar-Reality-1269269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-18/reunion-cholet/resultats-rapports/prix-axa-merlet-tison-1128463
14,Handicap de categorie divise,Cholet,18.000EU,2019-04-18,2.100 m,grass,Bon terrain,Ref: +28.5,right,8.60 EU,2.80 EU,1.80 EU,6.50 EU,8.6,6.3,F9,10,NaN,Shaslika-1071704,3.8,9.8,F6,2,1/2,Bright-Dinasty-1221869,29.0,18.0,H10,3,1/2,Irish-Kaldoun-1034977,9.3,10.0,F5,11,enc.,Emelina-Bella-1231043,14.0,16.0,H6,1,enc.,San-Caliméro-1177510,16.0,21.0,F9,14,tete,Goldy-Baby-1114675,16.0,8.0,F6,8,tete,Opallia-1205503,6.3,7.5,M5,12,nez,Rise-Hit-1215242,10.0,14.0,H7,6,3/4,Balldy-d'Aze-1178147,9.0,8.0,H5,7,1 1/2,Monsieur-Enzo-1264982,25.0,12.0,H9,5,3/4,Volzapone-1075243,36.0,24.0,F4,13,2 1/2,Comme-J-Aime-(GB)-1278621,29.0,16.0,F7,4,1/2,Rodeio-1154502,102.0,41.0,F4,9,8,Mlle-Ouidah-1302626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-18/reunion-cholet/resultats-rapports/handicap-de-cholet-1128462
13,Handicap de categorie divise,Cholet,16.000EU,2019-04-18,2.100 m,grass,Bon terrain,Ref: +37,right,7.90 EU,2.40 EU,3.90 EU,2.00 EU,7.9,11.0,H7,9,NaN,Abou-Dream-1138125,17.0,16.0,F5,12,1/2,Elysée-d'Osvin-1293246,4.8,5.3,H6,4,cte tete,Linda's-Cap-1214376,7.5,8.8,M6,10,1/2,Parfait-Avenus-1181799,19.0,11.0,F7,2,1/2,Esla-1171016,8.8,12.0,F6,8,enc.,Altesse-Thais-1210245,5.0,7.5,F5,5,3/4,Wind-Song-1232422,22.0,10.0,H5,11,nez,Sowgay-1220449,30.0,16.0,F5,6,1,Hark-(GB)-1322637,12.0,10.0,F5,13,tete,Sur-Ma-Vie-1308888,20.0,19.0,H7,7,6,Dom-Tommy-1182230,39.0,36.0,H6,1,1 1/2,L'As-de-Gree-1242742,18.0,11.0,H11,3,2 1/2,Green-Saga-1007454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-04-18/reunion-cholet/resultats-rapports/prix-france-galop-1128467
